
#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2005-05-17,AEMET,1.0,Cesar Zancajo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,308,Barajas,ESP

#INSTRUMENT
Name,Model,Number
ECC,5a,5a16452

#LOCATION
Latitude,Longitude,Height
40.47,-3.58,631.0

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1998-12-12,11:42:00
* SOFTWARE: SNDPRO 1.32
* TROPOPAUSE IN MB 181
* 

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLCode,ObsType,Instrument,Number
231.3,0,253.0

#AUXILIARY_DATA
MeteoSonde,ib1,ib2,PumpRate,BackgroundCorr,SampleTemperatureType,MinutesGroundO3
RS80-RSA11,,,,Pressure,Pump

#PUMP_CORRECTION
Pressure,Correction
2.0,1.171
3.0,1.131
5.0,1.092
10.0,1.055
20.0,1.032
30.0,1.022
50.0,1.015
100.0,1.011
200.0,1.008
300.0,1.006
500.0,1.004
1000.0,1.000

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
959.31,0.360,8.4,0.0,0,2,0,631,97
959.07,0.360,8.3,,,0,2,633,97
958.84,0.370,8.3,,,0,4,635,96
958.37,0.370,8.2,,,0,6,639,95
958.14,0.380,8.1,,,0,8,641,95
957.90,0.380,8.1,,,0,10,643,94
957.67,0.390,8.0,,,0,12,645,94
957.43,0.400,8.0,,,0,14,647,93
956.97,0.410,7.9,,,0,16,651,93
956.73,0.410,7.8,,,0,18,653,92
956.50,0.420,7.7,,,0,20,655,92
956.27,0.440,7.7,,,0,22,657,91
955.80,0.480,7.6,,,0,24,661,90
955.57,0.600,7.5,,,0,26,663,90
955.10,0.600,7.4,,,0,28,667,89
954.40,0.600,7.4,,,0,30,673,89
953.47,0.600,7.4,,,0,32,681,90
952.31,0.600,7.4,,,0,34,691,91
950.68,0.600,7.3,,,0,36,706,91
949.98,0.590,7.3,,,0,38,712,91
949.06,0.600,7.2,,,0,40,720,91
947.67,0.600,7.2,,,0,42,732,91
945.82,0.600,7.1,,,0,44,748,91
945.13,0.600,7.0,,,0,46,754,91
944.20,0.610,6.9,,,0,48,762,91
943.51,0.610,6.9,,,0,50,768,91
942.36,0.620,6.8,,,0,52,778,92
940.98,0.630,6.7,,,2,54,790,92
939.60,0.660,6.8,,,0,56,802,92
938.23,0.670,6.8,,,0,58,814,92
936.63,0.690,7.5,,,0,60,828,93
935.48,0.770,8.1,,,0,62,838,92
934.34,0.770,8.7,,,0,64,848,91
933.43,1.050,9.1,,,2,66,856,89
932.52,1.190,9.0,,,0,68,865,87
931.38,1.350,9.0,,,0,70,875,85
930.25,1.540,9.0,,,0,72,885,84
928.66,1.620,8.9,,,0,74,899,82
926.62,1.790,8.8,,,0,76,917,80
925.94,1.830,8.8,,,0,78,923,79
925.26,1.890,8.8,,,0,80,929,79
925.00,2.060,8.8,,,3,81,931,79
924.36,2.060,8.8,,,0,82,937,78
923.01,2.150,8.8,,,0,84,950,78
921.88,2.210,8.8,,,0,86,960,77
920.76,2.380,8.7,,,0,88,970,77
919.86,2.410,8.7,,,0,90,978,77
918.74,2.460,8.7,,,0,92,988,77
917.39,2.480,8.8,,,0,94,1000,77
916.27,2.590,8.9,,,0,96,1010,76
915.15,2.610,8.9,,,0,98,1020,77
914.26,2.650,8.9,,,0,100,1028,76
913.14,2.750,9.0,,,0,102,1039,75
912.03,2.770,9.0,,,0,104,1049,75
910.92,2.770,9.1,,,0,106,1059,75
909.81,2.810,9.1,,,0,108,1069,75
909.14,2.860,9.1,,,0,110,1075,75
908.25,2.910,9.2,,,0,112,1083,74
906.92,2.950,9.3,,,0,114,1095,73
905.60,2.970,9.3,,,0,116,1107,73
904.49,2.990,9.2,,,0,118,1117,73
903.39,3.000,9.3,,,0,120,1128,73
902.51,3.010,9.3,,,0,122,1136,72
901.41,3.030,9.4,,,0,124,1146,71
900.53,3.060,9.4,,,0,126,1154,70
899.43,3.070,9.5,,,0,128,1164,69
898.33,3.080,9.5,,,0,130,1174,69
897.23,3.110,9.5,,,0,132,1184,69
896.36,3.120,9.6,,,0,134,1192,68
895.70,3.120,9.6,,,0,136,1199,68
895.26,3.120,9.6,,,0,138,1203,69
894.39,3.130,9.6,,,2,140,1211,69
893.30,3.140,9.5,,,0,142,1221,69
892.43,3.140,9.5,,,0,144,1229,70
891.77,3.160,9.4,,,0,146,1235,70
891.12,3.170,9.4,,,0,148,1241,70
890.47,3.170,9.3,,,0,150,1247,71
889.60,3.190,9.3,,,0,152,1255,71
888.73,3.190,9.2,,,0,154,1263,71
887.65,3.210,9.1,,,0,156,1274,70
887.00,3.240,9.1,,,0,158,1280,71
886.13,3.240,9.1,,,0,160,1288,71
884.83,3.250,9.1,,,0,162,1300,71
883.11,3.250,9.0,,,0,164,1316,70
881.60,3.250,8.9,,,0,166,1330,69
880.31,3.270,8.8,,,0,168,1342,69
879.02,3.270,8.7,,,0,170,1354,68
877.73,3.270,8.7,,,0,172,1367,67
876.45,3.270,8.6,,,0,174,1379,66
875.38,3.280,8.6,,,0,176,1389,66
874.31,3.280,8.6,,,0,178,1399,65
873.25,3.280,8.6,,,0,180,1409,64
872.39,3.300,8.6,,,0,182,1417,63
871.54,3.300,8.5,,,0,184,1425,63
870.48,3.300,8.4,,,0,186,1435,63
869.20,3.320,8.4,,,0,188,1447,63
868.14,3.340,8.3,,,0,190,1457,63
867.30,3.340,8.3,,,0,192,1466,63
866.45,3.340,8.3,,,0,194,1474,63
865.82,3.340,8.2,,,0,196,1480,63
864.97,3.340,8.2,,,0,198,1488,63
863.70,3.340,8.1,,,0,200,1500,64
862.65,3.340,8.0,,,0,202,1510,65
861.81,3.350,7.9,,,0,204,1518,66
860.97,3.350,7.9,,,0,206,1526,67
860.13,3.350,8.0,,,0,208,1534,67
859.29,3.350,8.0,,,0,210,1542,68
858.45,3.350,8.1,,,0,212,1550,68
857.40,3.350,8.0,,,0,214,1560,68
856.36,3.350,8.0,,,0,216,1570,68
855.31,3.360,8.0,,,0,218,1580,68
854.48,3.350,7.9,,,0,220,1589,69
853.85,3.350,7.8,,,0,222,1595,69
853.43,3.350,7.8,,,0,224,1599,67
852.60,3.350,7.8,,,0,226,1607,66
851.77,3.350,7.8,,,0,228,1615,65
850.94,3.340,7.8,,,0,230,1623,64
850.11,3.340,7.8,,,0,232,1631,63
850.00,3.340,7.8,,,3,233,1632,63
849.48,3.340,7.8,,,0,234,1637,62
848.65,3.340,7.8,,,0,236,1645,62
847.83,3.330,7.8,,,0,238,1653,62
847.00,3.350,7.8,,,0,240,1661,63
845.97,3.350,7.9,,,0,242,1671,60
845.14,3.350,8.0,,,0,244,1679,58
844.11,3.360,8.1,,,0,246,1689,57
843.08,3.360,8.3,,,0,248,1699,54
842.05,3.370,8.3,,,0,250,1709,52
841.23,3.370,8.4,,,0,252,1718,50
