#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -25.43  -26.14  -26.58  -26.40  -25.74  -25.81  -25.34  -24.96  -25.10  -24.81  -23.76  -22.41  -20.94  -19.79  -20.14  -22.16  -23.67  -25.06  -26.04  -25.96  -26.22  -26.14  -24.47  -24.15
    2.00  -26.72  -27.19  -28.53  -30.50  -31.69  -32.24  -32.40  -31.16  -30.02  -28.59  -26.76  -26.95  -27.99  -27.44  -26.75  -26.94  -28.45  -29.90  -30.98  -30.67  -29.12  -29.15  -28.94  -30.09
    3.00  -28.82  -28.22  -27.63  -28.35  -30.11  -32.37  -34.43  -35.99  -36.74  -36.11  -34.16  -32.01  -31.10  -30.97  -30.21  -30.27  -30.64  -32.21  -33.92  -35.34  -34.89  -34.18  -34.31  -34.24
   10.00  -54.43  -55.24  -54.91  -53.92  -53.97  -54.51  -53.28  -52.04  -52.54  -53.30  -53.46  -53.96  -55.14  -55.17  -53.96  -53.75  -53.98  -53.82  -52.49  -51.45  -52.10  -52.91  -53.84  -55.17
   20.00  -57.29  -56.93  -57.18  -57.60  -57.71  -57.31  -57.03  -57.31  -57.71  -57.67  -57.96  -58.32  -58.40  -58.45  -57.98  -57.01  -56.24  -56.14  -56.88  -58.09  -58.23  -57.84  -58.19  -58.21
   30.00  -58.85  -58.88  -58.81  -58.89  -59.35  -59.82  -60.05  -60.04  -59.83  -59.61  -58.95  -58.16  -57.55  -58.11  -58.95  -59.52  -59.88  -59.75  -58.97  -58.68  -59.10  -59.14  -59.16  -58.99
   50.00  -61.16  -60.76  -60.34  -60.14  -60.40  -60.70  -60.78  -60.66  -60.70  -60.60  -60.66  -60.91  -61.14  -61.01  -60.57  -60.04  -59.77  -59.94  -60.50  -60.83  -61.13  -61.17  -60.14  -59.72
   70.00  -60.90  -61.27  -61.37  -60.94  -60.18  -59.57  -59.38  -59.45  -60.03  -60.80  -61.18  -60.89  -60.34  -60.14  -60.29  -60.68  -60.92  -60.83  -60.43  -60.41  -60.18  -60.09  -60.03  -60.14
  100.00  -58.27  -57.90  -57.74  -57.98  -58.24  -58.31  -58.37  -58.47  -58.31  -58.21  -58.37  -58.82  -59.35  -59.56  -59.36  -58.71  -58.39  -58.59  -58.58  -58.65  -58.83  -59.01  -59.20  -59.32
  125.00  -57.09  -57.46  -57.45  -57.40  -57.53  -57.58  -57.53  -57.69  -57.69  -57.38  -57.19  -57.11  -57.47  -57.94  -58.31  -58.17  -57.86  -57.82  -57.94  -57.79  -57.74  -57.64  -57.62  -57.43
