#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -7.32   -7.47   -8.43  -10.46  -12.36  -12.13  -11.96  -10.68  -10.43  -10.51   -9.20   -8.39   -6.35   -6.54   -6.90   -4.80   -3.29   -4.32   -5.49   -6.44   -6.47   -8.11   -7.16   -5.70
    2.00  -13.60  -11.49  -11.77  -12.21  -13.63  -14.20  -14.93  -16.17  -16.26  -14.86  -12.63  -11.23  -10.34   -9.61   -9.31  -12.69  -12.54  -10.76   -9.80   -9.02   -8.49   -7.42   -9.74  -12.27
    3.00  -19.74  -22.02  -22.22  -20.96  -20.21  -22.33  -23.57  -23.65  -23.15  -22.75  -23.14  -22.39  -20.64  -20.51  -18.93  -17.50  -18.49  -19.39  -19.76  -21.36  -21.34  -19.43  -17.01  -19.01
   10.00  -49.25  -49.64  -48.49  -46.70  -47.10  -47.04  -46.04  -45.70  -46.63  -48.13  -49.08  -47.91  -47.15  -48.10  -49.79  -50.33  -48.61  -46.19  -45.52  -47.16  -48.39  -48.58  -47.85  -47.71
   20.00  -54.10  -54.17  -55.01  -55.66  -55.37  -55.76  -55.76  -54.89  -54.60  -54.16  -52.78  -53.09  -53.93  -54.37  -53.75  -53.06  -52.06  -52.60  -53.74  -54.24  -54.93  -55.78  -56.50  -55.80
   30.00  -58.70  -58.50  -58.25  -57.89  -56.91  -56.44  -56.95  -57.08  -57.47  -57.95  -58.05  -57.92  -58.09  -58.41  -58.31  -58.59  -59.12  -58.81  -58.78  -58.52  -56.81  -55.33  -54.79  -56.40
   50.00  -59.29  -59.16  -59.56  -60.05  -60.64  -60.64  -60.34  -60.17  -59.87  -59.69  -59.87  -59.93  -59.57  -60.00  -61.00  -61.39  -61.29  -60.56  -58.83  -58.12  -58.85  -59.93  -60.56  -60.79
   70.00  -62.43  -61.90  -61.68  -61.61  -61.99  -62.31  -62.40  -62.83  -63.50  -63.64  -63.60  -63.68  -62.92  -61.37  -60.60  -60.67  -61.01  -62.16  -63.27  -63.50  -63.17  -62.98  -62.86  -62.96
  100.00  -64.06  -64.12  -64.16  -64.23  -64.64  -65.29  -65.44  -64.80  -64.07  -63.57  -63.32  -63.93  -65.19  -66.23  -66.45  -66.34  -66.22  -65.83  -65.15  -64.54  -64.22  -64.27  -64.51  -65.16
  125.00  -63.83  -64.03  -64.10  -63.92  -63.66  -63.94  -64.39  -64.69  -64.77  -64.70  -64.11  -64.09  -64.44  -65.15  -65.64  -65.85  -66.04  -66.19  -66.22  -66.33  -66.19  -65.78  -65.22  -65.03
  150.00  -63.50  -63.62  -63.76  -63.86  -63.51  -63.35  -63.52  -63.86  -64.17  -64.23  -63.50  -62.90  -62.43  -62.64  -63.08  -63.34  -63.68  -64.31  -65.08  -65.74  -66.23  -66.68  -66.89  -66.55
  175.00  -62.69  -63.18  -63.53  -63.67  -63.39  -63.08  -62.93  -62.87  -63.05  -63.30  -63.63  -63.55  -63.27  -63.32  -63.55  -63.62  -63.60  -63.81  -64.23  -64.59  -65.00  -65.49  -66.54  -67.15
  200.00  -60.61  -60.71  -60.71  -60.75  -60.78  -60.82  -60.83  -60.78  -60.83  -60.90  -60.88  -60.78  -60.49  -60.29  -60.28  -60.34  -60.23  -60.11  -60.17  -60.27  -60.32  -60.38  -60.62  -60.79
  225.00  -55.15  -55.39  -55.49  -55.47  -55.46  -55.50  -55.46  -55.29  -55.15  -55.15  -55.33  -55.46  -55.31  -55.05  -54.97  -55.07  -54.99  -54.73  -54.58  -54.60  -54.64  -54.67  -54.70  -54.75
  250.00  -49.49  -49.68  -49.89  -50.05  -50.20  -50.32  -50.38  -50.34  -50.28  -50.27  -50.47  -50.51  -50.30  -49.82  -49.57  -49.69  -49.81  -49.71  -49.52  -49.44  -49.41  -49.37  -49.29  -49.30
  300.00  -39.82  -39.69  -39.66  -39.75  -39.90  -39.89  -39.80  -39.90  -40.05  -40.18  -40.42  -40.51  -40.49  -40.39  -40.19  -40.13  -40.22  -40.30  -40.25  -40.13  -40.01  -39.92  -39.86  -39.87
  350.00  -31.81  -31.76  -31.86  -31.97  -31.93  -31.82  -31.81  -31.87  -31.93  -31.89  -31.96  -32.10  -32.15  -31.99  -31.72  -31.44  -31.42  -31.60  -31.66  -31.53  -31.37  -31.30  -31.36  -31.57
  400.00  -25.30  -25.14  -24.98  -24.91  -24.87  -24.79  -24.74  -24.74  -24.77  -24.77  -24.47  -24.43  -24.34  -24.29  -24.30  -24.32  -24.31  -24.36  -24.43  -24.47  -24.40  -24.23  -24.10  -24.16
  450.00  -19.38  -19.27  -18.80  -18.43  -18.33  -18.16  -18.03  -17.95  -17.89  -17.71  -17.41  -17.23  -17.08  -16.98  -16.91  -16.90  -16.95  -17.04  -17.15  -17.28  -17.38  -17.42  -17.29  -17.23
  500.00  -12.66  -12.72  -12.84  -12.88  -12.94  -12.79  -12.50  -12.18  -11.94  -11.78  -11.91  -11.77  -11.57  -11.34  -11.13  -10.96  -10.74  -10.58  -10.59  -10.74  -10.91  -11.08  -11.03  -11.12
  550.00   -6.59   -6.47   -6.56   -6.73   -6.93   -7.05   -7.14   -7.18   -7.13   -7.01   -7.14   -7.16   -7.08   -6.96   -6.82   -6.70   -6.47   -6.02   -5.64   -5.50   -5.48   -5.57   -5.48   -5.60
  600.00   -2.47   -2.17   -2.25   -2.36   -2.61   -2.80   -2.91   -2.86   -2.87   -2.96   -2.87   -2.90   -2.90   -2.89   -2.83   -2.70   -2.62   -2.59   -2.54   -2.43   -2.21   -2.01   -1.68   -1.53
  650.00   -0.16   -0.00   -0.07   -0.01   -0.16   -0.42   -0.64   -0.53   -0.29   -0.06    0.17    0.29    0.35    0.38    0.46    0.65    0.78    0.75    0.64    0.48    0.39    0.34    0.51    0.50
  700.00    1.08    1.18    0.98    0.83    0.79    0.86    0.96    1.15    1.25    1.31    1.35    1.69    2.14    2.55    2.86    3.17    3.34    3.31    3.20    3.07    3.00    2.98    2.98    2.81
  750.00    2.33    2.58    2.54    2.35    2.26    2.27    2.34    2.59    2.80    2.81    2.96    3.11    3.41    3.89    4.27    4.56    4.76    4.91    5.06    5.16    5.30    5.52    5.50    5.48
  775.00    3.58    3.83    3.87    3.74    3.70    3.67    3.62    3.67    3.76    3.77    4.03    4.19    4.44    4.73    4.95    5.11    5.25    5.38    5.55    5.69    5.92    6.26    6.24    6.35
  800.00    4.68    5.11    5.22    5.12    5.14    5.17    5.06    4.99    4.94    4.85    5.11    5.30    5.62    5.87    5.89    5.93    6.03    6.08    6.21    6.29    6.49    6.84    6.77    6.92
  825.00    5.18    5.77    6.05    6.00    6.13    6.30    6.28    6.18    6.11    6.04    6.40    6.60    6.91    7.08    7.11    7.17    7.25    7.28    7.33    7.35    7.42    7.61    7.43    7.57
  850.00    5.99    6.31    6.31    6.24    6.57    6.94    7.03    6.99    6.88    6.79    7.39    7.58    8.06    8.50    8.64    8.64    8.71    8.60    8.58    8.65    8.65    8.73    8.50    8.59
  875.00    6.73    6.85    6.90    6.70    6.84    7.21    7.23    7.27    7.27    7.29    7.96    8.37    8.34    8.67    9.09    8.90    9.39    9.66    9.61    9.61    9.65    9.65    9.52    9.48
  900.00    7.18    7.12    7.03    6.88    6.99    7.35    7.37    7.33    7.18    7.19    8.03    7.67    8.12    8.75    9.01    9.06    9.39   10.06   10.23   10.13   10.03    9.95   10.08    9.88
  925.00    7.49    7.34    7.17    6.93    7.00    7.10    7.25    7.29    7.16    7.25    8.06    8.81    9.17    9.72   10.03   10.15   10.00    9.86   10.23   10.38   10.11    9.84   10.30    9.98
  950.00    8.01    7.90    7.67    7.48    7.39    7.32    7.37    7.37    7.56    7.89    8.64    9.38   10.43   11.18   11.30   11.46   11.27   10.91   10.49    9.91    9.40    8.70    8.99    8.68
  975.00    9.31    9.18    9.03    8.90    8.87    8.80    8.78    9.05    9.50    9.91   10.72   11.39   12.20   12.70   12.84   12.73   12.41   11.88   11.33   10.54    9.95    9.50    9.50    9.23
 1000.00   10.88   10.75   10.67   10.59   10.53   10.50   10.47   10.46   10.79   11.10   11.89   12.44   13.09   13.39   13.44   13.44   13.16   12.72   12.27   11.76   11.39   11.07   11.24   10.84
