#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -7.61   -9.85  -11.84  -12.47  -13.31  -12.76  -11.46   -9.77   -7.74   -6.76   -7.13   -8.41   -6.99   -5.16   -5.02   -6.13   -7.77   -8.77   -8.95   -8.37   -7.20   -6.32   -5.78   -6.11
    2.00   -3.90   -2.62   -3.70   -3.96   -4.29   -6.61   -8.71   -9.94  -10.31   -8.22   -6.36   -5.45   -5.68   -4.81   -3.81   -2.34   -0.60    0.90    1.29    1.04   -1.08   -3.51   -5.29   -6.03
    3.00   -8.96   -9.34  -10.44  -10.88  -10.01   -9.72  -11.01  -12.40  -14.03  -13.74  -11.87  -10.03   -9.80   -9.57   -9.46   -9.22  -10.01  -10.64  -10.22   -9.60   -8.60   -7.05   -7.02   -8.01
   10.00  -44.11  -44.54  -44.02  -43.64  -43.06  -41.79  -40.20  -39.27  -39.24  -39.21  -40.14  -41.39  -42.61  -42.71  -42.41  -41.88  -40.86  -40.59  -40.32  -40.45  -40.76  -40.71  -40.39  -40.52
   20.00  -51.12  -50.64  -51.33  -51.77  -51.57  -51.16  -51.24  -51.31  -50.88  -50.75  -50.96  -51.27  -51.36  -51.69  -51.74  -51.27  -50.68  -50.48  -50.50  -50.07  -49.79  -49.70  -50.40  -51.51
   30.00  -54.14  -54.41  -54.98  -55.67  -55.94  -55.81  -56.05  -56.35  -56.01  -55.41  -54.71  -54.20  -53.68  -53.29  -53.49  -54.10  -54.55  -54.76  -54.78  -54.62  -54.15  -53.85  -53.49  -53.47
   50.00  -59.57  -59.76  -59.75  -59.03  -58.28  -57.98  -57.96  -58.52  -59.31  -59.80  -60.06  -60.13  -59.92  -59.60  -59.36  -59.24  -59.20  -59.12  -59.18  -59.29  -59.34  -59.23  -59.38  -59.34
   70.00  -60.43  -60.81  -61.28  -61.61  -61.66  -61.41  -60.97  -60.59  -60.59  -60.75  -60.62  -60.67  -60.73  -60.76  -61.04  -61.25  -61.08  -60.72  -60.46  -60.36  -60.43  -60.42  -60.17  -59.96
  100.00  -60.85  -60.93  -61.07  -61.03  -61.02  -61.26  -61.69  -61.84  -61.56  -61.23  -61.03  -61.07  -60.99  -60.81  -60.59  -60.23  -59.87  -59.69  -59.60  -59.47  -59.32  -59.11  -59.21  -59.13
  125.00  -59.50  -59.63  -59.89  -60.03  -59.99  -59.92  -59.93  -59.79  -59.59  -59.56  -59.32  -59.21  -59.12  -58.91  -58.74  -58.49  -58.16  -57.91  -57.74  -57.71  -57.74  -57.80  -57.47  -57.29
  150.00  -57.00  -56.88  -57.03  -57.23  -57.41  -57.46  -57.72  -58.09  -58.00  -57.57  -56.89  -57.05  -57.11  -56.86  -56.61  -56.47  -56.21  -56.01  -55.66  -55.34  -55.13  -55.03  -55.21  -55.50
  175.00  -59.99  -59.44  -59.51  -59.78  -60.21  -60.36  -60.01  -59.69  -59.62  -59.64  -58.98  -58.10  -57.72  -57.73  -57.45  -56.92  -56.41  -55.95  -55.45  -54.75  -54.37  -53.94  -53.90  -54.39
  200.00  -62.37  -61.94  -61.46  -61.16  -61.03  -61.12  -61.08  -60.92  -60.79  -60.68  -60.92  -60.63  -60.00  -59.35  -59.17  -58.95  -58.33  -57.79  -57.52  -57.10  -56.41  -55.71  -55.25  -55.70
  225.00  -60.03  -59.99  -59.83  -59.57  -59.32  -59.21  -59.11  -58.90  -58.63  -58.42  -58.73  -58.69  -58.53  -58.05  -57.55  -57.48  -57.53  -57.54  -57.55  -57.82  -58.04  -57.85  -57.69  -57.65
  250.00  -54.41  -54.37  -54.32  -54.16  -54.05  -54.02  -54.06  -54.09  -54.13  -54.20  -54.49  -54.47  -54.42  -54.35  -54.23  -54.08  -54.12  -54.35  -54.59  -54.97  -55.49  -55.83  -55.86  -55.72
  300.00  -44.22  -44.24  -44.29  -44.28  -44.18  -44.07  -44.04  -44.14  -44.35  -44.64  -44.92  -45.12  -45.27  -45.38  -45.47  -45.48  -45.49  -45.54  -45.70  -45.92  -46.09  -46.28  -46.23  -46.34
  350.00  -34.63  -34.76  -34.91  -35.03  -35.07  -34.99  -34.90  -34.86  -34.99  -35.26  -35.71  -35.94  -36.11  -36.23  -36.34  -36.45  -36.57  -36.60  -36.69  -36.89  -37.15  -37.05  -36.70  -36.69
  400.00  -27.11  -27.29  -27.42  -27.45  -27.47  -27.48  -27.49  -27.48  -27.52  -27.59  -27.79  -27.91  -28.09  -28.25  -28.35  -28.45  -28.70  -28.91  -28.98  -29.20  -29.76  -30.18  -29.42  -29.13
  450.00  -20.42  -20.58  -20.59  -20.47  -20.38  -20.38  -20.45  -20.53  -20.59  -20.63  -20.65  -20.75  -20.94  -21.11  -21.26  -21.51  -22.02  -22.49  -22.61  -22.63  -22.99  -23.42  -22.71  -22.56
  500.00  -14.78  -14.88  -14.75  -14.54  -14.40  -14.43  -14.58  -14.71  -14.75  -14.68  -14.50  -14.58  -14.80  -15.08  -15.33  -15.81  -16.09  -16.40  -16.58  -16.49  -16.49  -16.96  -17.00  -17.01
  550.00  -10.15  -10.13   -9.96   -9.73   -9.61   -9.70   -9.87   -9.93   -9.89   -9.82   -9.67   -9.66   -9.72   -9.87   -9.93  -10.12  -10.55  -10.97  -11.33  -11.38  -10.70  -11.12  -11.54  -11.86
  600.00   -5.40   -5.38   -5.36   -5.29   -5.20   -5.19   -5.18   -5.09   -4.98   -4.89   -4.83   -4.81   -4.78   -4.83   -5.19   -5.58   -6.17   -6.56   -7.19   -7.31   -6.24   -6.47   -6.98   -7.54
  650.00   -1.23   -1.19   -1.40   -1.61   -1.63   -1.56   -1.36   -1.07   -0.90   -0.93   -1.02   -1.20   -1.19   -1.95   -3.79   -4.10   -3.72   -3.59   -3.36   -3.72   -3.49   -3.43   -3.10   -3.39
  700.00    0.94    0.76    0.25   -0.32   -0.65   -0.63   -0.37   -0.02    0.30    0.52    0.31    0.27    0.24    0.25    0.96    1.22    1.57    1.83    1.76    1.18    0.78    0.89    1.51    1.48
  750.00    4.63    4.60    4.44    4.22    3.96    3.76    3.66    3.66    3.71    3.79    3.79    4.13    4.27    4.74    5.80    6.50    6.91    7.26    7.26    6.74    6.29    6.27    6.83    6.64
  775.00    6.98    6.94    6.85    6.62    6.33    6.10    6.00    6.02    6.10    6.20    6.28    6.58    6.53    7.31    8.39    9.15    9.56    9.87    9.87    9.43    8.82    8.78    9.31    9.08
  800.00    9.35    9.25    9.13    8.90    8.64    8.41    8.27    8.24    8.32    8.45    8.70    8.92    8.84    9.87   10.91   11.73   12.15   12.46   12.46   11.99   11.18   11.12   11.57   11.29
  825.00   11.62   11.46   11.34   11.09   10.73   10.50   10.44   10.42   10.44   10.56   10.88   10.75   11.34   12.40   13.38   14.22   14.67   14.97   14.96   14.53   13.43   13.20   13.64   13.36
  850.00   13.85   13.71   13.57   13.12   12.39   12.08   12.17   12.31   12.36   12.35   12.44   12.42   13.80   14.88   15.86   16.70   17.15   17.42   17.39   16.99   15.75   15.20   15.61   15.13
  875.00   16.04   15.84   15.40   14.52   13.77   13.49   13.50   13.53   13.34   12.86   13.17   14.84   16.29   17.38   18.36   19.22   19.68   19.98   19.87   19.44   18.06   16.78   16.85   15.46
  900.00   17.57   17.00   16.36   15.57   14.73   14.14   13.82   13.50   12.94   13.82   15.44   17.21   18.64   19.74   20.74   21.63   22.05   22.33   22.28   21.83   20.40   18.36   17.50   16.35
  925.00   17.48   16.59   16.23   15.54   14.57   13.71   13.13   13.24   14.65   16.51   18.23   20.05   21.47   22.40   23.29   24.15   24.48   24.65   24.45   23.80   22.21   20.12   19.16   18.13
  950.00   19.66   18.97   18.44   17.89   17.05   16.09   15.39   15.03   15.78   17.62   19.29   21.04   22.50   23.58   24.54   25.40   25.78   26.03   25.85   25.28   23.86   21.62   20.63   19.54
  975.00   21.18   20.48   19.91   19.33   18.47   17.53   16.87   16.51   17.21   19.06   20.73   22.52   23.98   25.07   26.03   26.89   27.26   27.50   27.32   26.75   25.30   23.12   22.12   21.03
 1000.00   22.61   21.91   21.34   20.77   19.90   18.94   18.28   17.90   18.60   20.46   22.13   23.93   25.40   26.49   27.45   28.31   28.69   28.93   28.76   28.20   26.75   24.57   23.57   22.46
