#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -15.13  -16.16  -17.59  -17.97  -18.15  -17.60  -17.33  -19.03  -19.34  -17.69  -15.48  -14.29  -14.02  -13.71  -13.35  -13.97  -13.80  -13.70  -14.44  -15.45  -15.53  -16.54  -17.33  -17.88
    2.00  -21.83  -21.65  -21.43  -22.12  -24.21  -26.48  -27.10  -26.75  -26.62  -26.90  -28.51  -28.02  -26.91  -25.83  -23.75  -23.10  -22.34  -22.53  -22.39  -21.65  -20.63  -20.03  -20.25  -20.47
    3.00  -31.44  -33.15  -34.40  -34.87  -34.77  -33.53  -32.25  -32.21  -32.85  -32.16  -33.59  -34.01  -35.03  -36.14  -36.40  -36.32  -35.20  -34.05  -33.28  -33.87  -34.02  -33.21  -34.28  -34.66
   10.00  -56.18  -55.41  -55.60  -56.63  -57.67  -57.84  -57.51  -56.41  -56.19  -56.21  -56.37  -56.23  -55.83  -55.85  -55.52  -55.52  -55.56  -54.56  -54.66  -55.59  -55.81  -55.85  -55.46  -55.34
   20.00  -59.51  -60.05  -60.48  -60.98  -61.54  -61.55  -61.28  -61.21  -60.48  -60.19  -59.53  -59.18  -59.23  -59.47  -59.61  -59.76  -60.35  -61.07  -61.44  -61.02  -60.39  -60.56  -60.34  -59.36
   30.00  -61.25  -61.42  -61.10  -60.46  -60.29  -60.53  -60.61  -61.18  -60.73  -60.05  -60.02  -60.34  -60.47  -60.37  -60.32  -60.14  -60.04  -60.29  -60.33  -60.43  -60.19  -59.88  -60.27  -60.68
   50.00  -62.80  -62.34  -62.24  -62.02  -61.99  -62.26  -62.66  -62.99  -63.39  -63.09  -62.73  -62.50  -62.03  -62.03  -62.60  -63.23  -62.97  -62.37  -62.04  -62.26  -62.43  -62.22  -61.89  -61.66
   70.00  -64.08  -63.94  -63.83  -63.78  -63.78  -63.64  -63.59  -63.30  -63.34  -63.52  -63.30  -63.37  -63.56  -63.44  -63.14  -63.24  -63.51  -63.39  -62.80  -62.36  -62.55  -63.06  -63.16  -63.25
  100.00  -62.61  -62.99  -63.11  -63.07  -63.15  -63.18  -63.29  -63.29  -62.81  -62.57  -62.55  -62.51  -62.42  -62.47  -62.37  -62.20  -62.09  -62.28  -62.61  -62.71  -62.49  -62.35  -62.46  -62.34
  125.00  -60.29  -60.55  -61.00  -61.20  -61.30  -61.34  -61.58  -62.24  -62.69  -62.94  -62.69  -62.35  -61.77  -61.52  -61.70  -62.00  -61.83  -61.59  -61.81  -62.28  -62.44  -62.19  -61.95  -62.60
  150.00  -60.67  -60.97  -61.80  -62.32  -62.62  -62.78  -62.73  -62.86  -63.09  -63.22  -63.12  -63.31  -63.29  -62.84  -62.54  -62.81  -63.19  -63.23  -63.12  -63.04  -62.98  -62.77  -61.80  -61.68
  175.00  -62.64  -62.36  -62.58  -63.25  -63.92  -64.69  -65.17  -65.30  -65.57  -65.38  -65.72  -65.98  -66.68  -67.16  -66.93  -66.41  -65.90  -65.23  -64.66  -64.39  -64.30  -64.33  -63.85  -63.22
  200.00  -64.04  -64.26  -64.43  -64.66  -64.77  -64.70  -64.38  -63.88  -63.57  -63.64  -64.41  -64.71  -64.90  -65.06  -65.12  -65.01  -64.82  -64.63  -64.43  -64.20  -63.94  -63.77  -64.37  -64.90
  225.00  -59.70  -59.98  -60.12  -60.17  -60.47  -60.65  -60.77  -60.71  -60.50  -60.36  -60.35  -60.48  -60.32  -59.99  -59.68  -59.47  -59.41  -59.45  -59.46  -59.56  -59.77  -59.96  -60.22  -60.56
  250.00  -56.27  -56.36  -56.58  -56.61  -56.47  -56.42  -56.37  -56.17  -55.76  -55.38  -54.92  -54.92  -54.82  -54.58  -54.52  -54.52  -54.65  -54.96  -55.04  -54.97  -55.07  -55.40  -55.64  -55.77
  300.00  -47.92  -47.79  -47.59  -47.30  -46.97  -46.68  -46.38  -46.23  -46.23  -46.28  -46.04  -45.89  -45.71  -45.77  -46.13  -46.47  -46.66  -46.80  -46.92  -47.03  -46.94  -46.88  -47.17  -47.35
  350.00  -39.11  -38.91  -38.68  -38.44  -38.13  -37.84  -37.70  -37.69  -37.74  -37.73  -37.64  -37.62  -37.72  -37.77  -37.83  -37.95  -38.06  -38.12  -38.15  -38.21  -38.25  -38.22  -38.20  -38.34
  400.00  -30.68  -30.51  -30.41  -30.38  -30.26  -30.01  -29.81  -29.70  -29.65  -29.65  -29.89  -29.79  -29.85  -29.96  -29.94  -29.93  -29.98  -30.07  -30.14  -30.21  -30.27  -30.28  -30.24  -30.43
  450.00  -23.13  -23.04  -23.15  -23.22  -23.30  -23.33  -23.24  -23.11  -23.04  -22.99  -23.12  -23.07  -23.02  -23.00  -22.95  -22.92  -23.00  -23.26  -23.56  -23.81  -23.92  -23.98  -23.97  -24.12
  500.00  -17.77  -17.79  -17.74  -17.47  -17.40  -17.49  -17.56  -17.53  -17.46  -17.30  -17.09  -17.02  -17.05  -17.15  -17.15  -17.12  -17.16  -17.38  -17.66  -17.89  -18.02  -18.21  -18.29  -18.36
  550.00  -12.44  -12.45  -12.26  -12.02  -11.99  -12.15  -12.33  -12.42  -12.36  -12.26  -12.14  -11.91  -11.83  -11.91  -12.01  -12.12  -12.23  -12.24  -12.12  -12.16  -12.33  -12.52  -12.59  -12.52
  600.00   -7.18   -7.22   -7.08   -6.99   -7.01   -7.13   -7.38   -7.56   -7.65   -7.72   -7.69   -7.46   -7.44   -7.48   -7.46   -7.68   -7.82   -7.68   -7.32   -7.22   -7.28   -7.33   -7.52   -7.37
  650.00   -2.59   -2.67   -2.50   -2.44   -2.52   -2.68   -2.93   -3.13   -3.34   -3.64   -3.73   -3.67   -3.81   -3.76   -3.57   -3.55   -3.51   -3.35   -3.10   -2.99   -2.98   -2.95   -3.42   -3.55
  700.00    0.60    0.48    0.69    0.84    0.78    0.63    0.41    0.31    0.16   -0.05   -0.17   -0.13   -0.14    0.06    0.29    0.14    0.28    0.49    0.54    0.46    0.38    0.30   -0.42   -0.79
  750.00    3.10    2.96    2.98    3.05    3.10    3.03    2.84    2.82    2.82    2.82    2.77    2.95    3.08    3.34    3.16    2.67    2.56    2.73    2.65    2.62    2.42    2.11    1.70    1.24
  775.00    4.47    4.35    4.19    4.19    4.21    4.16    4.00    3.95    3.94    3.80    3.95    3.99    4.26    4.44    3.95    2.95    2.57    2.64    2.58    2.75    2.68    2.37    2.27    1.69
  800.00    5.88    5.73    5.54    5.45    5.43    5.30    5.09    4.91    4.74    4.47    4.72    4.46    4.59    4.36    3.33    2.14    1.74    1.46    1.60    2.23    2.38    2.19    2.49    2.07
  825.00    7.19    7.06    6.73    6.55    6.45    6.25    5.92    5.57    5.33    4.92    5.17    4.51    3.39    3.39    3.47    3.21    2.52    2.12    1.99    1.92    2.12    1.92    2.74    2.49
  850.00    8.39    8.00    7.53    7.27    6.99    6.76    6.46    6.15    5.88    5.40    5.70    4.48    4.58    5.24    5.65    5.52    4.92    4.44    4.13    3.63    3.03    2.37    3.10    2.88
  875.00    9.14    8.72    8.18    7.65    7.01    6.68    6.38    6.11    5.95    5.68    6.65    6.17    6.92    7.63    8.04    7.88    7.33    6.80    6.42    5.88    5.10    4.17    4.19    3.59
  900.00    9.81    9.46    9.02    8.58    8.07    7.54    7.11    6.84    6.72    6.55    7.76    8.27    9.29    9.95   10.35   10.19    9.62    9.09    8.68    8.13    7.35    6.36    6.31    5.57
  925.00    8.02    7.39    6.89    6.56    6.24    6.10    6.01    5.92    5.98    6.52    8.98   10.82   11.91   12.59   12.94   12.67   12.03   11.30   10.74   10.18    9.35    8.37    8.25    7.49
  950.00   10.39    9.75    9.31    8.97    8.62    8.29    8.03    7.86    7.81    7.67   10.16   12.07   13.14   13.78   14.13   13.92   13.33   12.75   12.24   11.66   10.84    9.83    9.74    8.99
  975.00   11.64   10.97   10.51   10.17    9.85    9.53    9.25    9.08    9.05    9.02   11.57   13.52   14.57   15.20   15.54   15.32   14.74   14.13   13.60   13.02   12.20   11.19   11.11   10.35
 1000.00   13.10   12.45   11.97   11.63   11.29   10.96   10.69   10.53   10.50   10.44   12.94   14.87   15.93   16.58   16.92   16.70   16.12   15.52   15.02   14.45   13.64   12.62   12.52   11.76
