#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -26.64  -27.05  -29.36  -30.53  -31.26  -31.84  -31.83  -30.84  -30.09  -29.32  -29.07  -28.61  -27.78  -27.43  -25.46  -24.80  -25.41  -25.25  -24.88  -25.32  -26.23  -26.72  -29.00  -27.35
    2.00  -35.52  -35.16  -35.12  -34.74  -35.83  -37.55  -39.04  -39.09  -37.80  -36.55  -36.00  -35.55  -33.74  -32.22  -31.79  -30.78  -30.82  -31.99  -32.98  -34.11  -35.60  -35.35  -34.11  -32.88
    3.00  -43.95  -43.75  -45.40  -45.64  -45.66  -46.03  -47.79  -48.24  -47.07  -44.01  -42.53  -43.04  -43.76  -43.89  -45.30  -44.79  -46.02  -46.28  -45.63  -44.63  -45.25  -45.15  -44.32  -43.91
   10.00  -64.34  -64.68  -65.02  -64.93  -64.05  -62.85  -62.23  -62.61  -63.32  -62.57  -61.76  -61.34  -61.40  -60.66  -59.38  -60.00  -60.45  -60.98  -61.53  -61.15  -60.93  -60.89  -61.80  -62.26
   20.00  -58.57  -58.33  -58.60  -58.89  -58.73  -58.71  -57.92  -56.86  -58.04  -58.76  -59.11  -58.60  -58.76  -58.85  -58.13  -58.28  -57.91  -57.82  -57.74  -57.39  -57.62  -58.73  -59.29  -59.73
   30.00  -56.57  -56.04  -55.56  -55.84  -56.48  -57.46  -57.89  -58.46  -58.38  -59.16  -58.15  -57.30  -57.01  -57.28  -56.96  -56.54  -56.55  -56.63  -56.81  -56.90  -56.86  -57.13  -57.06  -57.04
   50.00  -55.94  -56.84  -57.97  -58.24  -57.64  -57.57  -57.59  -56.80  -56.53  -55.83  -57.66  -59.20  -59.83  -59.79  -59.85  -60.06  -60.22  -59.58  -58.69  -58.32  -58.40  -58.09  -58.86  -58.28
   70.00  -59.92  -60.15  -59.70  -59.48  -59.38  -58.83  -59.62  -60.21  -59.43  -58.53  -57.64  -57.60  -57.78  -58.03  -58.28  -58.57  -59.57  -60.15  -60.12  -60.08  -60.12  -59.64  -59.01  -59.04
  100.00  -59.05  -58.79  -58.59  -58.10  -58.57  -58.62  -58.43  -58.92  -59.50  -59.79  -60.19  -59.48  -58.72  -58.69  -59.00  -58.46  -58.00  -58.37  -58.68  -58.47  -58.11  -57.81  -57.31  -57.58
  125.00  -55.92  -55.50  -55.71  -55.46  -55.53  -55.77  -55.94  -56.42  -56.31  -56.07  -55.66  -55.67  -55.46  -55.44  -55.65  -55.60  -55.43  -55.55  -55.71  -55.59  -55.49  -55.81  -56.58  -56.62
  150.00  -56.26  -54.34  -53.46  -52.79  -52.61  -52.56  -52.11  -51.98  -51.66  -51.41  -50.99  -51.58  -51.71  -51.82  -52.23  -52.50  -52.22  -52.17  -52.53  -52.91  -53.23  -53.95  -54.22  -54.42
  175.00  -55.08  -54.12  -53.21  -52.21  -51.60  -51.34  -50.57  -50.17  -49.84  -49.55  -48.80  -49.81  -50.64  -51.10  -51.37  -51.72  -52.03  -52.03  -52.25  -52.22  -52.27  -52.68  -53.56  -53.98
  200.00  -53.04  -53.18  -52.86  -52.67  -52.58  -52.44  -51.84  -51.35  -51.21  -51.14  -50.17  -50.08  -50.71  -51.17  -51.34  -51.05  -51.25  -51.28  -51.51  -51.35  -51.07  -50.89  -51.82  -52.50
  225.00  -51.41  -52.11  -52.65  -53.38  -53.89  -54.25  -53.75  -52.98  -53.01  -52.95  -52.32  -51.44  -51.28  -51.52  -51.88  -51.35  -50.88  -50.35  -50.24  -50.22  -50.23  -50.24  -51.08  -51.99
  250.00  -52.71  -53.33  -53.62  -53.93  -53.54  -53.59  -53.52  -53.00  -52.90  -52.86  -52.40  -51.95  -51.52  -51.32  -51.28  -50.94  -50.21  -49.19  -48.62  -48.71  -48.92  -49.30  -50.20  -51.01
  300.00  -52.25  -52.20  -51.87  -51.22  -50.29  -49.08  -48.57  -48.31  -47.39  -46.73  -46.92  -46.76  -46.65  -46.18  -45.80  -46.18  -45.87  -45.39  -44.88  -45.16  -46.31  -48.00  -49.33  -50.36
  350.00  -44.34  -44.17  -44.14  -44.21  -44.19  -43.58  -42.72  -42.05  -41.55  -40.98  -41.01  -40.68  -40.54  -40.44  -40.27  -39.66  -40.00  -40.47  -41.52  -42.55  -43.70  -44.79  -45.08  -45.06
  400.00  -35.81  -35.74  -35.93  -36.12  -36.15  -36.21  -36.38  -36.64  -36.81  -37.04  -36.53  -36.09  -35.89  -35.49  -35.46  -34.85  -35.54  -36.89  -38.09  -38.75  -38.58  -38.10  -38.04  -37.78
  450.00  -28.74  -28.51  -28.97  -29.40  -29.39  -29.33  -29.60  -30.49  -32.39  -33.57  -33.05  -32.76  -32.79  -32.45  -32.67  -33.28  -33.83  -34.59  -34.10  -33.63  -33.14  -32.00  -31.02  -30.70
  500.00  -23.04  -22.94  -23.84  -24.46  -24.83  -25.52  -26.25  -27.58  -28.68  -29.64  -30.09  -29.88  -29.83  -30.03  -30.24  -31.10  -31.23  -30.69  -29.80  -28.56  -27.62  -26.47  -24.72  -24.13
  550.00  -18.00  -18.90  -20.55  -21.00  -21.64  -22.72  -23.72  -24.33  -24.75  -25.09  -25.39  -25.68  -25.92  -26.09  -26.33  -26.67  -26.85  -26.67  -25.99  -25.30  -23.81  -22.14  -19.75  -18.45
  600.00  -14.37  -16.26  -16.81  -17.42  -18.17  -19.09  -19.49  -19.92  -20.24  -20.52  -20.41  -21.20  -21.51  -21.62  -21.70  -21.84  -21.89  -21.77  -21.51  -21.11  -20.36  -18.85  -16.75  -15.44
  650.00  -11.79  -13.67  -14.09  -14.33  -14.66  -15.45  -15.84  -15.57  -15.86  -16.16  -15.86  -16.58  -16.99  -17.20  -17.24  -17.22  -17.14  -16.94  -16.84  -16.53  -16.19  -15.88  -14.78  -14.06
  700.00   -9.71  -10.35  -10.56  -10.90  -11.08  -11.55  -11.87  -11.58  -12.08  -12.45  -12.15  -12.60  -12.92  -13.21  -13.30  -13.28  -13.24  -12.97  -13.05  -12.81  -12.30  -12.15  -11.98  -11.77
  750.00   -6.36   -6.75   -7.06   -7.42   -7.62   -7.81   -8.29   -8.27   -8.84   -9.17   -9.12   -9.32   -9.43   -9.62   -9.71   -9.68   -9.71   -9.55   -9.61   -9.47   -9.15   -9.05   -8.96   -8.26
  775.00   -4.64   -5.07   -5.36   -5.72   -6.06   -6.22   -6.76   -6.79   -7.27   -7.52   -7.45   -7.66   -7.78   -7.94   -8.02   -7.99   -8.04   -8.02   -8.04   -7.87   -7.66   -7.79   -7.68   -6.74
  800.00   -3.07   -3.52   -3.76   -4.01   -4.49   -4.62   -5.22   -5.26   -5.67   -5.87   -5.70   -5.95   -6.12   -6.30   -6.37   -6.36   -6.43   -6.46   -6.46   -6.39   -6.21   -6.35   -6.00   -5.13
  825.00   -1.65   -1.97   -2.16   -2.43   -2.86   -3.04   -3.60   -3.70   -4.13   -4.28   -3.99   -4.26   -4.46   -4.69   -4.70   -4.76   -4.77   -4.80   -4.91   -4.91   -4.67   -4.59   -4.23   -3.57
  850.00   -0.15   -0.50   -0.77   -1.14   -1.37   -1.59   -2.14   -2.25   -2.68   -2.73   -2.44   -2.63   -2.95   -3.09   -3.11   -3.09   -3.09   -3.02   -3.25   -3.29   -3.07   -2.92   -2.47   -2.11
  875.00    1.37    0.80    0.41    0.22   -0.11   -0.26   -0.66   -0.88   -1.06   -1.23   -0.99   -1.23   -1.56   -1.59   -1.66   -1.65   -1.62   -1.52   -1.60   -1.56   -1.30   -1.17   -0.58   -0.49
  900.00    3.06    2.17    1.66    1.54    1.20    1.17    1.09    0.77    0.61    0.21    0.27   -0.04   -0.23   -0.29   -0.47   -0.29   -0.20    0.05    0.14    0.28    0.39    0.67    1.23    1.11
  925.00    4.87    3.93    3.29    3.23    2.97    2.85    2.96    2.62    2.51    1.72    1.66    1.33    1.18    1.15    1.01    1.17    1.50    1.83    1.89    2.09    2.29    2.65    3.33    2.69
  950.00    6.77    5.46    5.06    4.94    4.70    4.57    4.64    4.50    4.30    3.43    3.18    2.86    2.75    2.81    2.76    3.04    3.37    3.67    3.79    3.95    4.23    4.68    5.38    4.64
  975.00    8.38    6.90    6.56    6.56    6.30    6.23    6.30    6.30    6.28    5.58    5.40    5.38    5.00    5.12    4.96    5.20    5.39    5.62    5.73    5.85    6.08    6.45    7.10    6.31
 1000.00   10.20    8.75    8.30    8.27    7.97    7.87    7.91    7.95    7.92    7.07    6.83    6.69    6.43    6.44    6.34    6.56    6.90    7.23    7.34    7.46    7.74    8.19    8.89    7.97
