#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -14.11  -14.90  -16.84  -18.59  -19.72  -19.97  -20.25  -20.16  -20.79  -21.19  -20.31  -18.08  -15.97  -14.37  -13.55  -13.60  -13.75  -14.17  -16.48  -17.46  -16.89  -16.16  -14.65  -14.84
    2.00  -10.13  -11.14  -10.51  -10.20  -10.62  -11.79  -12.82  -13.52  -12.71  -12.39  -12.70  -12.68  -12.66  -10.68   -9.04   -8.44   -8.49   -8.02   -7.29   -7.69   -7.83   -7.72   -7.62   -9.62
    3.00  -14.06  -13.55  -12.16  -11.66  -12.22  -11.90  -12.22  -14.30  -15.30  -14.96  -14.20  -13.84  -15.62  -15.47  -15.29  -14.71  -14.02  -13.64  -12.30  -10.95  -10.84  -10.74   -9.65   -9.46
   10.00  -40.79  -40.31  -41.63  -41.48  -40.84  -40.00  -39.31  -38.40  -37.18  -35.33  -35.84  -34.03  -33.43  -32.81  -32.59  -33.64  -34.45  -35.38  -36.15  -36.92  -36.60  -35.52  -34.36  -33.16
   20.00  -56.00  -56.73  -56.59  -56.80  -57.20  -57.54  -57.02  -55.96  -55.43  -55.63  -54.64  -54.31  -54.76  -55.88  -55.45  -54.74  -54.49  -54.68  -55.35  -55.32  -54.92  -54.18  -54.34  -54.73
   30.00  -59.51  -59.99  -60.43  -60.40  -59.93  -59.54  -59.94  -60.22  -59.85  -59.34  -59.67  -59.67  -59.44  -60.17  -60.51  -59.82  -59.62  -59.87  -59.97  -59.90  -59.90  -59.75  -59.21  -59.35
   50.00  -62.45  -62.92  -62.96  -63.12  -63.39  -63.30  -63.10  -62.69  -62.52  -62.22  -61.78  -62.14  -62.34  -62.70  -63.25  -63.39  -63.21  -62.60  -62.06  -61.58  -61.41  -61.48  -61.49  -61.11
   70.00  -61.84  -61.76  -61.82  -61.75  -61.77  -61.66  -61.50  -61.42  -61.32  -61.30  -61.15  -60.97  -60.35  -59.73  -59.93  -60.50  -60.67  -60.77  -61.07  -61.29  -61.27  -61.15  -60.50  -60.29
  100.00  -60.78  -60.48  -60.67  -60.41  -60.38  -60.49  -60.43  -60.43  -59.99  -59.37  -59.00  -59.25  -59.59  -59.25  -58.98  -59.07  -59.12  -58.97  -58.89  -58.79  -58.78  -58.85  -59.35  -59.54
  125.00  -59.60  -59.18  -58.79  -58.50  -58.10  -57.97  -57.98  -58.29  -58.54  -58.27  -58.67  -58.64  -58.93  -58.92  -58.18  -57.64  -57.22  -57.03  -57.37  -57.67  -57.75  -57.75  -58.89  -59.09
  150.00  -56.40  -56.73  -56.14  -56.27  -56.20  -56.48  -56.77  -56.98  -57.52  -57.69  -57.50  -57.40  -57.32  -57.64  -57.64  -57.44  -57.78  -58.04  -57.94  -57.75  -58.09  -58.89  -58.83  -58.59
  175.00  -57.18  -58.24  -58.85  -59.59  -59.99  -59.97  -61.69  -62.87  -63.14  -63.53  -61.68  -60.14  -59.10  -58.45  -58.58  -58.97  -59.17  -58.69  -58.12  -57.81  -57.77  -57.65  -57.74  -58.74
  200.00  -62.91  -62.70  -62.99  -62.58  -63.63  -64.91  -64.23  -63.31  -62.58  -62.21  -61.38  -61.38  -61.10  -60.47  -59.64  -58.58  -56.95  -56.47  -56.58  -56.68  -57.70  -59.27  -59.86  -59.66
  225.00  -64.00  -63.51  -62.84  -63.37  -63.32  -61.86  -60.90  -61.03  -60.76  -60.97  -60.46  -59.89  -60.33  -60.05  -58.62  -57.19  -55.66  -55.66  -56.64  -56.91  -57.55  -57.91  -57.90  -57.71
  250.00  -59.73  -59.54  -59.47  -59.33  -58.68  -58.45  -58.43  -58.70  -58.69  -57.72  -57.62  -58.11  -58.30  -57.84  -56.88  -56.29  -54.96  -55.19  -55.07  -55.00  -54.93  -54.98  -55.32  -56.46
  300.00  -49.71  -49.68  -49.65  -49.32  -49.69  -49.92  -49.73  -49.36  -49.44  -49.65  -50.21  -50.33  -49.65  -49.47  -49.73  -49.10  -48.86  -48.81  -48.68  -48.47  -48.41  -48.40  -48.91  -49.57
  350.00  -41.08  -40.98  -40.99  -40.73  -40.32  -40.39  -40.52  -40.58  -40.74  -40.95  -41.45  -41.46  -41.28  -41.00  -41.28  -41.47  -41.67  -41.21  -40.76  -40.47  -40.28  -40.44  -40.98  -41.19
