#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -13.94  -14.42  -16.42  -18.28  -19.98  -21.47  -21.81  -22.24  -21.34  -19.69  -18.41  -17.13  -17.16  -15.86  -14.86  -15.45  -16.11  -16.37  -16.34  -15.97  -16.22  -15.58  -15.96  -18.17
    2.00  -15.81  -17.76  -17.80  -17.38  -18.70  -20.39  -21.87  -22.80  -23.64  -21.79  -19.65  -18.19  -18.24  -18.96  -19.04  -18.76  -17.32  -15.22  -14.38  -16.95  -17.48  -16.12  -17.35  -17.69
    3.00  -20.68  -21.69  -23.47  -23.88  -23.37  -23.10  -23.71  -24.01  -24.84  -26.41  -27.13  -25.78  -23.88  -22.75  -23.20  -23.93  -24.68  -24.20  -21.98  -20.28  -21.63  -22.53  -20.84  -20.92
   10.00  -47.70  -48.49  -49.47  -50.46  -51.56  -50.60  -49.00  -48.23  -48.04  -48.28  -49.48  -50.04  -49.85  -49.34  -48.59  -48.60  -49.28  -49.56  -49.24  -48.99  -49.11  -50.30  -51.33  -51.21
   20.00  -56.34  -56.71  -56.84  -56.29  -56.41  -57.51  -58.18  -57.95  -57.38  -56.94  -56.65  -56.87  -56.83  -56.46  -56.06  -55.87  -56.60  -57.39  -57.12  -56.82  -57.05  -57.42  -56.51  -55.64
   30.00  -60.72  -60.69  -60.60  -60.80  -60.43  -59.05  -57.91  -58.16  -58.76  -59.25  -58.96  -59.27  -59.56  -59.69  -59.91  -59.66  -58.63  -58.28  -58.88  -59.17  -58.83  -59.16  -59.45  -59.50
   50.00  -60.88  -61.28  -61.58  -61.80  -61.46  -60.75  -60.71  -61.03  -61.13  -60.91  -60.71  -60.42  -60.05  -60.25  -60.75  -61.24  -61.32  -60.99  -60.45  -59.97  -59.82  -59.69  -60.11  -60.36
   70.00  -62.02  -61.86  -61.92  -61.69  -61.21  -60.89  -61.02  -61.30  -61.37  -61.23  -60.89  -61.26  -61.21  -60.73  -59.64  -58.83  -58.90  -59.44  -59.86  -59.78  -59.51  -59.44  -59.10  -59.33
  100.00  -60.05  -59.74  -59.46  -59.31  -59.30  -59.37  -59.35  -59.28  -59.02  -58.70  -58.43  -58.31  -58.19  -58.39  -58.95  -59.17  -59.13  -58.99  -58.77  -58.84  -59.05  -59.31  -59.17  -58.94
  125.00  -57.57  -57.14  -57.09  -57.35  -57.31  -57.17  -56.77  -56.33  -56.33  -56.52  -56.40  -56.25  -56.26  -56.22  -56.40  -56.35  -56.33  -56.30  -56.11  -55.86  -55.62  -55.61  -55.55  -55.69
  150.00  -54.16  -54.50  -54.75  -54.58  -54.58  -54.19  -53.83  -54.05  -54.13  -53.99  -53.29  -53.18  -53.27  -53.26  -53.21  -52.99  -52.56  -52.15  -51.91  -51.95  -51.85  -51.50  -51.09  -50.72
  175.00  -50.83  -51.07  -51.16  -51.07  -51.30  -51.16  -51.24  -51.30  -51.02  -50.65  -49.76  -49.76  -49.80  -49.93  -49.94  -49.93  -49.62  -49.39  -49.15  -49.11  -49.16  -48.92  -48.74  -48.52
  200.00  -48.84  -48.87  -49.02  -49.06  -49.42  -49.74  -50.07  -50.07  -49.85  -49.38  -48.47  -48.19  -47.85  -47.94  -47.99  -48.02  -47.79  -47.89  -48.06  -48.43  -48.67  -48.70  -48.65  -48.41
  225.00  -51.02  -51.16  -51.17  -51.28  -51.36  -51.71  -51.81  -51.48  -51.08  -50.54  -49.23  -48.51  -47.97  -47.56  -47.21  -47.20  -47.22  -47.62  -48.04  -48.41  -48.47  -48.67  -49.00  -49.05
  250.00  -54.20  -54.44  -54.33  -54.24  -54.05  -54.11  -53.83  -53.38  -52.85  -52.09  -50.87  -49.49  -49.00  -48.34  -48.01  -48.28  -48.87  -48.80  -48.56  -48.34  -48.18  -48.32  -48.87  -49.00
  300.00  -48.29  -48.40  -48.52  -48.92  -49.16  -49.28  -49.45  -49.64  -49.86  -49.94  -49.65  -48.29  -47.52  -47.71  -48.25  -48.16  -47.33  -46.66  -46.46  -46.84  -47.02  -46.80  -46.89  -47.06
  350.00  -41.94  -42.11  -42.24  -42.40  -42.35  -42.27  -42.33  -42.54  -42.75  -42.77  -43.00  -43.11  -43.18  -43.16  -43.65  -44.07  -44.55  -44.98  -44.78  -43.90  -43.40  -43.12  -44.01  -44.48
  400.00  -36.75  -35.88  -35.83  -35.94  -35.94  -36.12  -36.27  -36.27  -36.27  -36.22  -36.30  -37.36  -37.65  -37.68  -37.64  -37.65  -38.42  -39.15  -39.91  -40.25  -40.27  -40.24  -39.29  -39.63
  450.00  -30.74  -30.78  -30.34  -30.25  -30.44  -30.79  -30.91  -30.79  -30.89  -31.00  -30.88  -31.98  -32.84  -33.35  -32.97  -32.76  -33.28  -33.70  -34.22  -34.72  -35.15  -35.71  -34.77  -34.89
  500.00  -24.59  -25.26  -25.50  -25.46  -25.58  -25.60  -25.68  -25.72  -25.79  -26.14  -26.50  -27.06  -27.36  -27.66  -27.99  -28.12  -28.47  -28.90  -29.52  -30.00  -30.37  -30.75  -30.44  -30.54
  550.00  -19.59  -19.62  -20.02  -20.07  -20.27  -20.11  -20.09  -20.40  -20.54  -20.90  -21.94  -22.28  -22.59  -22.90  -23.02  -23.38  -24.16  -24.52  -24.79  -25.33  -25.73  -25.95  -26.06  -26.05
  600.00  -15.65  -15.10  -14.84  -15.03  -15.10  -15.10  -15.15  -15.70  -16.22  -16.68  -17.77  -18.37  -18.49  -19.14  -19.08  -19.54  -19.98  -20.33  -20.49  -20.81  -21.01  -21.09  -21.34  -21.22
  650.00  -12.05  -11.41  -10.77  -10.85  -10.91  -11.04  -11.01  -11.38  -12.03  -12.74  -14.21  -14.43  -14.57  -14.86  -15.13  -15.59  -15.63  -15.88  -16.01  -16.15  -16.34  -16.42  -16.66  -16.58
  700.00   -8.59   -8.01   -7.74   -7.80   -7.70   -7.72   -7.76   -8.04   -8.32   -8.73   -9.52   -9.68  -10.11  -10.63  -10.88  -11.20  -11.47  -11.69  -11.76  -11.81  -12.00  -12.16  -12.28  -12.31
  750.00   -5.18   -4.94   -4.95   -4.90   -4.54   -4.49   -4.87   -5.12   -5.28   -5.37   -6.06   -6.04   -6.22   -6.67   -7.07   -7.44   -7.81   -8.03   -7.99   -8.01   -8.17   -8.36   -8.27   -8.34
  775.00   -3.57   -3.47   -3.44   -3.37   -2.91   -2.90   -3.23   -3.59   -3.78   -3.87   -4.53   -4.66   -4.79   -5.08   -5.50   -5.82   -6.12   -6.30   -6.30   -6.36   -6.51   -6.62   -6.37   -6.46
  800.00   -2.06   -2.02   -1.89   -1.68   -1.28   -1.27   -1.57   -1.97   -2.22   -2.43   -3.04   -3.37   -3.50   -3.72   -4.04   -4.27   -4.45   -4.56   -4.59   -4.77   -4.91   -4.93   -4.55   -4.61
  825.00   -0.70   -0.64   -0.36   -0.08    0.30    0.33    0.02   -0.27   -0.65   -1.06   -1.65   -2.03   -2.19   -2.45   -2.66   -2.84   -2.95   -3.01   -3.02   -3.22   -3.34   -3.31   -2.75   -2.84
  850.00    0.62    0.71    1.07    1.46    1.86    1.96    1.70    1.54    0.95    0.27   -0.40   -0.76   -0.89   -1.12   -1.29   -1.38   -1.43   -1.51   -1.57   -1.68   -1.69   -1.58   -1.06   -1.10
  875.00    2.08    2.22    2.60    2.97    3.40    3.51    3.46    3.24    2.70    1.80    0.73    0.23    0.19   -0.04   -0.10   -0.11   -0.07   -0.12   -0.12   -0.19   -0.13    0.04    0.59    0.60
  900.00    3.79    3.72    3.91    4.45    4.90    5.15    5.11    4.96    4.42    3.34    2.22    1.13    1.00    0.98    0.81    0.87    0.98    1.10    1.17    1.18    1.31    1.50    2.02    2.12
  925.00    5.45    5.59    5.63    5.66    5.88    6.17    6.29    6.30    5.86    4.74    3.51    2.63    2.12    2.24    2.34    2.45    2.27    2.40    2.53    2.59    2.59    2.81    3.34    3.53
  950.00    6.75    6.83    6.79    6.83    6.72    6.41    6.12    5.86    5.54    5.62    4.81    4.30    4.11    4.57    4.46    4.45    4.38    4.45    4.50    4.45    4.41    4.42    4.65    4.68
  975.00    7.98    8.31    8.29    8.34    8.29    8.26    8.30    8.27    7.82    7.07    6.34    5.87    5.58    5.99    6.03    6.05    5.99    6.08    6.15    6.12    6.07    6.10    6.33    6.36
 1000.00    9.46    9.71    9.71    9.64    9.59    9.54    9.55    9.47    8.99    8.44    7.80    7.44    7.10    7.74    7.81    7.93    7.78    7.84    7.86    7.81    7.74    7.75    7.93    7.91
