#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.64   -8.00   -9.89  -11.26  -13.58  -15.96  -16.96  -15.62  -15.32  -15.38  -15.74  -13.07   -8.61   -7.22   -8.30  -10.86  -12.31  -12.00  -10.31   -9.42  -10.37  -12.33  -14.84  -13.93
    2.00  -14.14  -14.91  -16.18  -16.80  -17.17  -14.92  -15.50  -15.96  -16.09  -15.40  -15.15  -15.92  -15.22  -13.75  -10.34   -8.44   -8.98  -10.82  -12.68  -12.80  -10.25   -7.99   -8.75  -10.35
    3.00  -17.39  -16.52  -17.58  -18.47  -20.80  -22.79  -23.58  -23.42  -22.62  -22.82  -21.69  -20.92  -20.10  -20.94  -20.49  -18.47  -16.69  -16.99  -18.46  -20.84  -23.13  -21.91  -18.58  -15.18
   10.00  -41.93  -42.01  -42.46  -43.23  -43.67  -42.98  -42.61  -42.59  -43.21  -44.09  -44.58  -44.17  -42.34  -40.11  -39.66  -41.15  -42.40  -42.71  -42.60  -43.11  -43.94  -44.17  -43.80  -43.36
   20.00  -52.47  -52.92  -53.52  -53.69  -54.39  -55.06  -55.15  -54.14  -52.93  -52.15  -51.82  -51.72  -51.80  -52.28  -52.82  -53.30  -53.98  -54.51  -54.58  -53.95  -53.13  -52.27  -52.38  -52.99
   30.00  -58.80  -58.71  -58.32  -57.96  -57.83  -58.19  -58.97  -59.40  -59.35  -58.85  -57.64  -56.74  -56.86  -57.69  -58.08  -58.10  -57.95  -58.09  -58.45  -58.59  -58.41  -58.04  -57.61  -57.69
   50.00  -60.62  -61.29  -61.00  -60.03  -59.50  -59.55  -60.03  -60.61  -60.92  -61.13  -61.37  -61.43  -61.30  -61.26  -61.31  -61.28  -61.08  -60.70  -60.49  -60.64  -61.12  -61.80  -62.07  -62.55
   70.00  -60.76  -60.66  -60.58  -60.29  -60.15  -60.08  -60.11  -60.15  -60.07  -59.84  -59.56  -59.69  -59.93  -60.35  -60.68  -60.76  -60.71  -60.83  -60.87  -60.76  -60.66  -60.65  -60.28  -60.01
  100.00  -57.59  -57.71  -57.95  -58.12  -58.28  -58.43  -58.67  -58.98  -59.47  -59.88  -60.59  -60.94  -61.16  -61.37  -61.51  -61.50  -61.09  -60.43  -59.93  -59.81  -59.76  -59.75  -60.01  -60.43
  125.00  -58.72  -58.61  -59.05  -59.63  -60.13  -60.07  -59.83  -59.60  -59.47  -59.69  -59.87  -60.23  -60.62  -61.14  -61.80  -62.61  -63.32  -63.73  -63.71  -63.44  -62.92  -61.90  -60.11  -59.71
  150.00  -63.16  -63.54  -63.44  -63.24  -63.48  -63.95  -64.25  -64.26  -64.19  -64.22  -63.55  -63.66  -63.74  -64.05  -64.60  -65.54  -66.48  -67.22  -67.63  -67.48  -66.96  -66.42  -65.80  -65.32
  175.00  -63.52  -64.75  -66.50  -67.73  -68.55  -68.80  -68.74  -68.73  -68.80  -68.93  -69.19  -69.08  -68.90  -68.65  -68.32  -67.97  -67.41  -66.86  -66.56  -66.66  -67.16  -67.57  -68.18  -67.88
