#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -10.16   -8.82   -9.81  -10.22  -11.85  -12.80  -12.16  -11.68  -10.01  -10.12  -10.57  -10.20   -9.75   -7.45   -6.26   -5.82   -5.50   -5.18   -5.00   -4.67   -5.00   -6.70   -7.63   -8.22
    2.00   -3.37   -5.08   -7.13   -6.99   -8.33  -10.16  -12.16  -10.50   -8.75   -8.23   -6.55   -7.51   -8.27   -7.95   -6.27   -4.73   -4.49   -4.47   -4.43   -4.33   -2.33   -1.18   -1.69   -2.68
    3.00  -15.44  -13.28  -13.93  -13.72  -12.23  -14.37  -16.20  -18.81  -18.13  -16.01  -14.32  -12.12  -12.27  -13.47  -12.89  -12.25  -11.83  -12.87  -13.54  -14.56  -15.57  -14.93  -13.87  -13.68
   10.00  -39.88  -40.21  -40.08  -39.42  -39.03  -38.48  -37.93  -37.95  -37.41  -37.57  -38.77  -39.26  -38.88  -38.75  -39.12  -38.55  -38.59  -39.02  -38.66  -38.53  -38.64  -38.18  -38.47  -39.27
   20.00  -46.10  -46.52  -46.89  -46.54  -46.81  -47.32  -47.32  -47.13  -46.88  -46.73  -46.38  -46.39  -46.51  -46.57  -46.74  -46.64  -46.17  -45.16  -44.49  -44.82  -45.74  -46.60  -47.00  -46.76
   30.00  -51.30  -51.28  -51.72  -51.71  -51.53  -51.66  -51.75  -51.69  -51.34  -51.14  -51.27  -51.59  -51.51  -51.12  -50.87  -50.36  -50.04  -50.54  -51.52  -52.10  -52.21  -52.08  -51.75  -51.59
   50.00  -57.15  -57.03  -57.35  -57.55  -57.58  -57.55  -57.52  -57.59  -57.52  -57.49  -57.32  -57.26  -57.18  -57.02  -56.99  -57.20  -57.17  -56.99  -56.89  -57.32  -57.70  -58.04  -58.30  -57.90
   70.00  -58.95  -59.20  -59.62  -60.05  -60.39  -60.62  -60.56  -60.28  -59.82  -59.55  -59.56  -59.62  -59.83  -59.96  -59.87  -59.85  -59.89  -60.18  -60.23  -59.97  -59.86  -59.74  -59.76  -59.84
  100.00  -59.22  -58.98  -58.59  -58.36  -58.52  -58.94  -59.28  -59.65  -59.86  -59.96  -59.74  -59.53  -59.32  -59.33  -59.49  -59.77  -59.99  -59.93  -60.15  -60.37  -60.42  -60.09  -59.52  -59.02
  125.00  -57.79  -57.97  -58.09  -57.94  -57.64  -57.42  -57.29  -57.39  -57.56  -57.69  -58.01  -57.93  -57.70  -57.44  -57.15  -56.90  -56.96  -56.85  -56.79  -57.03  -57.42  -57.79  -57.72  -57.74
  150.00  -56.24  -56.93  -58.06  -58.91  -59.42  -59.73  -59.63  -59.37  -59.11  -58.96  -58.32  -58.32  -57.99  -57.67  -57.15  -56.28  -56.41  -56.47  -56.25  -56.54  -56.83  -56.81  -56.69  -56.49
  175.00  -60.51  -60.60  -61.07  -61.54  -61.77  -61.69  -61.58  -61.56  -61.30  -60.87  -60.70  -60.56  -60.62  -60.63  -60.40  -59.86  -59.34  -58.74  -58.17  -57.88  -57.75  -57.79  -57.82  -57.91
  200.00  -60.13  -60.21  -60.24  -60.08  -59.96  -59.93  -59.92  -59.94  -59.87  -59.71  -59.92  -59.83  -59.48  -58.89  -58.57  -58.38  -58.26  -58.18  -58.00  -57.67  -57.25  -56.88  -56.67  -56.54
  225.00  -56.28  -56.09  -55.86  -55.53  -55.25  -55.02  -54.75  -54.46  -54.18  -53.94  -54.02  -53.90  -53.68  -53.46  -53.38  -53.53  -53.57  -53.34  -53.00  -52.62  -52.32  -52.14  -52.10  -52.33
  250.00  -50.95  -50.72  -50.44  -50.05  -49.75  -49.46  -49.17  -49.09  -49.12  -49.10  -49.18  -49.25  -49.17  -48.89  -48.78  -48.89  -48.95  -48.94  -48.85  -48.67  -48.44  -48.34  -48.42  -48.80
  300.00  -41.00  -40.67  -40.63  -40.70  -40.71  -40.61  -40.49  -40.32  -40.26  -40.24  -40.01  -39.90  -39.76  -39.64  -39.70  -39.55  -39.52  -39.63  -39.68  -39.75  -39.89  -40.15  -40.42  -41.02
  350.00  -33.49  -32.95  -32.36  -32.07  -31.94  -31.98  -32.14  -32.25  -32.27  -32.20  -32.15  -32.04  -31.89  -31.86  -31.97  -31.83  -31.92  -32.25  -32.50  -32.80  -33.14  -33.53  -33.80  -34.16
  400.00  -25.24  -25.39  -25.17  -24.68  -24.46  -24.36  -24.36  -24.46  -24.60  -24.74  -24.92  -24.90  -24.90  -25.17  -25.73  -25.55  -25.42  -25.53  -25.79  -26.23  -26.74  -27.28  -27.82  -28.08
  450.00  -19.17  -19.10  -19.16  -19.24  -19.07  -18.67  -18.49  -18.49  -18.52  -18.61  -18.69  -18.79  -19.16  -19.71  -20.30  -20.86  -20.82  -20.69  -20.68  -20.60  -20.69  -20.73  -21.12  -21.49
  500.00  -14.63  -14.39  -14.50  -14.54  -14.77  -15.26  -14.99  -14.51  -14.29  -14.29  -14.53  -15.05  -15.54  -15.95  -15.96  -16.40  -16.34  -16.32  -16.43  -16.26  -16.07  -15.72  -15.37  -15.09
  550.00  -10.98  -11.09  -11.11  -11.04  -10.87  -10.79  -11.01  -11.20  -11.15  -11.02  -10.89  -11.08  -11.19  -11.24  -11.06  -11.35  -11.29  -11.69  -11.81  -11.76  -11.54  -11.22  -11.25  -11.09
  600.00   -7.14   -7.18   -7.25   -7.34   -7.18   -6.85   -6.61   -6.65   -6.92   -7.21   -7.15   -7.18   -7.18   -7.35   -6.96   -6.88   -6.50   -6.92   -7.22   -7.24   -7.19   -6.95   -6.94   -6.87
  650.00   -3.98   -3.79   -3.67   -3.60   -3.67   -3.60   -3.51   -3.52   -3.50   -3.47   -3.43   -3.68   -3.58   -3.37   -2.69   -3.20   -2.65   -3.08   -3.28   -3.46   -3.54   -3.34   -3.28   -3.12
  700.00   -0.33   -0.21   -0.12   -0.12   -0.36   -0.37   -0.19   -0.22   -0.26   -0.27   -0.63   -0.60   -0.67   -0.09    0.02   -0.06   -0.04    0.05   -0.30   -0.58   -0.30   -0.16    0.05    0.18
  750.00    4.02    3.99    3.95    3.81    3.54    3.24    3.15    3.07    3.02    3.00    2.89    3.26    3.29    3.78    3.35    3.43    2.94    3.09    3.06    3.11    3.16    3.10    2.82    2.87
  775.00    6.32    6.14    5.98    5.90    5.58    5.24    4.99    4.79    4.66    4.60    4.75    5.20    5.11    5.45    5.12    5.12    5.02    5.08    4.98    4.81    4.74    4.59    4.25    4.19
  800.00    8.47    8.15    7.84    7.58    7.34    7.16    6.94    6.71    6.56    6.45    6.81    6.91    6.84    6.97    6.97    6.86    6.92    6.85    6.69    6.45    6.24    6.01    5.74    5.55
  825.00   10.37   10.00    9.58    9.26    9.05    8.93    8.84    8.71    8.58    8.49    8.92    8.53    8.80    8.95    8.87    8.72    8.68    8.52    8.35    8.15    7.89    7.56    7.17    6.95
  850.00   12.23   11.88   11.52   11.21   10.99   10.86   10.76   10.72   10.65   10.53   10.49   10.75   11.00   11.05   10.85   10.52   10.50   10.27    9.83    9.64    9.40    9.03    8.80    8.46
  875.00   14.15   13.92   13.65   13.38   13.16   12.92   12.73   12.57   12.46   12.14   12.43   13.04   13.35   13.18   12.93   12.35   12.18   11.79   11.36   11.15   11.02   10.82   10.75   10.28
  900.00   15.91   15.64   15.41   15.18   14.99   14.79   14.51   14.19   13.95   14.22   14.69   15.38   15.67   15.39   15.15   14.36   13.76   13.77   13.42   13.19   13.06   12.94   12.78   12.40
  925.00   17.21   16.50   15.80   15.29   14.91   14.55   14.38   14.60   15.55   16.83   17.28   18.06   18.33   17.97   17.76   16.77   15.64   16.19   15.78   15.52   15.13   14.78   14.31   13.88
  950.00   19.02   18.44   17.94   17.50   17.20   16.99   16.77   16.53   16.87   18.13   18.56   19.29   19.59   19.22   18.98   18.06   17.03   17.53   17.14   16.90   16.59   16.32   15.92   15.54
  975.00   20.39   19.79   19.26   18.82   18.52   18.32   18.13   17.97   18.35   19.61   20.03   20.75   21.05   20.67   20.41   19.52   18.47   18.98   18.60   18.35   18.02   17.75   17.34   16.95
 1000.00   21.83   21.23   20.70   20.26   19.97   19.76   19.57   19.39   19.74   21.01   21.43   22.16   22.44   22.06   21.81   20.89   19.85   20.36   19.98   19.75   19.43   19.16   18.75   18.36
