#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -4.03   -4.57   -5.76   -7.68   -8.53   -9.43  -10.67   -9.81   -7.23   -5.90   -5.84   -4.74   -4.51   -5.48   -4.53   -3.10   -2.29   -1.93   -3.80   -3.53   -1.16   -0.38   -1.94   -4.30
    2.00    6.78    8.10    8.61    8.71    8.25    8.57    7.50    5.29    5.16    5.64    5.83    6.11    5.54    2.99    0.46   -0.91   -0.73    1.58    3.09    1.58    1.63    4.38    6.62    8.50
    3.00    7.62    6.70    5.41    3.48    1.98    2.22    3.45    1.53    0.84    2.96    4.53    5.36    7.27    7.89    7.35    7.09    6.22    6.03    5.33    3.61    0.53   -1.55   -0.79    1.02
   10.00  -61.78  -61.76  -62.21  -62.25  -61.67  -61.20  -60.41  -59.72  -60.03  -60.33  -59.33  -58.99  -59.09  -58.69  -58.01  -57.34  -56.93  -56.76  -57.27  -57.21  -56.92  -56.38  -56.52  -56.32
   20.00  -70.05  -69.94  -70.02  -70.34  -70.40  -69.91  -69.97  -70.10  -69.37  -68.76  -69.09  -69.31  -69.54  -69.91  -69.54  -69.81  -70.00  -69.39  -68.53  -67.88  -67.75  -68.13  -69.31  -69.40
   30.00  -69.43  -69.63  -69.72  -69.95  -70.08  -69.96  -69.73  -69.75  -69.37  -68.76  -68.66  -68.91  -68.88  -69.12  -68.73  -68.65  -68.70  -68.56  -68.65  -68.61  -68.31  -67.70  -67.12  -67.43
   50.00  -67.28  -66.92  -66.37  -65.73  -65.66  -66.16  -66.81  -67.60  -67.92  -67.76  -66.95  -66.68  -66.50  -65.90  -65.05  -64.87  -65.34  -65.54  -65.60  -65.84  -66.22  -66.13  -65.12  -64.84
   70.00  -63.50  -63.67  -64.37  -64.79  -64.47  -63.78  -63.24  -63.17  -63.51  -63.69  -63.51  -63.13  -62.94  -63.39  -64.10  -63.81  -63.76  -63.68  -63.09  -62.36  -62.34  -63.07  -63.30  -63.69
  100.00  -62.39  -62.29  -61.61  -60.93  -60.83  -60.85  -60.89  -60.80  -60.92  -61.35  -61.61  -61.71  -61.29  -60.57  -60.82  -60.55  -59.63  -59.62  -60.37  -61.12  -61.04  -60.48  -60.03  -59.71
  125.00  -60.93  -60.76  -60.68  -60.61  -60.69  -60.81  -60.81  -60.69  -60.39  -60.16  -60.21  -60.46  -60.71  -60.26  -60.02  -60.52  -60.11  -58.85  -57.77  -57.64  -58.02  -58.30  -58.12  -58.08
  150.00  -57.66  -57.88  -58.37  -58.81  -58.96  -58.93  -58.64  -58.31  -58.00  -57.61  -57.32  -57.28  -57.82  -57.93  -57.27  -57.61  -58.23  -58.19  -57.50  -56.46  -55.60  -55.10  -55.33  -55.33
  175.00  -59.28  -59.32  -59.49  -59.72  -59.80  -59.83  -59.80  -59.55  -59.05  -58.66  -58.44  -58.01  -58.09  -58.79  -58.09  -57.13  -57.23  -57.92  -58.24  -57.53  -56.51  -55.13  -54.87  -54.12
