#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -12.95  -13.82  -13.71  -14.10  -15.03  -15.33  -16.33  -18.50  -20.55  -21.49  -20.33  -16.76  -13.02  -13.03  -13.37  -13.82  -13.29  -13.11  -13.24  -13.38  -13.01  -12.73  -12.74  -13.23
    2.00  -12.32  -13.69  -12.14  -12.10  -12.70  -13.63  -12.11  -11.40  -11.32  -11.71  -11.60  -11.58  -10.58   -9.90   -9.10   -8.93   -8.59   -7.91   -7.44   -7.66   -8.52   -9.90  -11.83  -13.01
    3.00  -14.95  -17.36  -17.19  -19.07  -20.53  -21.67  -22.10  -20.87  -19.22  -17.71  -16.95  -16.64  -15.84  -14.90  -12.89  -11.98  -12.14  -12.26  -12.20  -11.34  -10.30   -9.65   -9.81   -9.59
   10.00  -43.64  -44.24  -44.82  -44.67  -43.61  -43.53  -43.06  -42.98  -42.87  -42.43  -42.33  -41.32  -40.45  -40.08  -40.25  -41.05  -41.71  -42.50  -42.61  -42.53  -41.79  -40.96  -39.87  -40.47
   20.00  -52.48  -52.13  -52.04  -52.51  -53.06  -53.45  -53.98  -54.68  -54.78  -54.88  -54.61  -53.48  -52.25  -51.46  -51.35  -51.99  -52.22  -52.26  -52.50  -52.47  -52.36  -52.41  -52.86  -53.11
   30.00  -58.32  -58.32  -58.16  -58.39  -58.74  -58.63  -58.03  -57.33  -56.79  -56.11  -56.55  -56.74  -56.98  -57.58  -57.39  -57.03  -56.54  -55.99  -56.07  -56.56  -57.00  -57.23  -57.30  -57.53
   50.00  -61.13  -61.86  -62.06  -62.42  -62.41  -62.04  -62.07  -62.10  -62.04  -61.75  -61.63  -61.39  -61.07  -60.96  -60.71  -60.52  -60.81  -60.75  -60.09  -59.48  -59.10  -59.02  -59.20  -59.31
   70.00  -61.05  -61.00  -60.53  -59.89  -59.73  -59.54  -59.57  -59.79  -60.08  -60.20  -59.45  -59.66  -60.06  -60.59  -60.69  -60.24  -60.21  -60.36  -60.29  -59.95  -59.56  -59.24  -59.12  -58.79
  100.00  -59.41  -59.54  -59.87  -59.64  -59.20  -59.03  -58.82  -58.65  -58.80  -59.00  -58.68  -58.15  -57.10  -56.03  -55.24  -54.78  -54.83  -55.12  -55.32  -55.69  -56.15  -56.38  -56.47  -56.41
  125.00  -56.50  -55.89  -55.57  -55.20  -54.71  -54.62  -54.63  -54.47  -54.03  -53.25  -52.68  -52.60  -52.77  -53.21  -54.23  -54.55  -54.04  -53.74  -53.49  -53.27  -53.51  -54.07  -55.13  -55.30
