#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.04   -6.33   -7.93   -8.47   -8.86   -8.89   -6.71   -4.97   -4.22   -3.77   -3.12   -2.85   -3.94   -4.37   -4.33   -3.98   -4.05   -5.61   -3.02    0.30    0.94    0.08   -2.53   -3.58
    2.00   -5.88   -7.21   -6.45   -8.05   -8.95  -11.44  -13.39  -13.78  -12.27   -9.55   -7.60   -7.00   -7.62   -6.98   -6.88   -6.11   -3.84   -2.52   -4.52   -6.72   -8.07   -9.09   -7.37   -3.32
    3.00  -15.92  -15.42  -16.10  -16.70  -17.68  -17.79  -18.36  -18.44  -18.51  -19.03  -18.94  -16.51  -16.38  -16.70  -17.22  -17.07  -16.14  -13.87  -12.66  -13.41  -13.38  -15.15  -17.37  -17.90
   10.00  -41.30  -41.42  -41.92  -42.29  -41.26  -41.30  -40.70  -40.33  -39.93  -40.51  -41.37  -41.39  -40.78  -39.39  -38.58  -39.04  -39.76  -40.29  -40.32  -40.34  -39.85  -39.36  -38.02  -38.30
   20.00  -51.28  -51.98  -53.20  -52.84  -52.33  -52.49  -52.89  -52.64  -51.91  -51.67  -51.42  -51.08  -51.04  -51.43  -52.18  -52.29  -51.80  -51.41  -51.22  -50.76  -50.45  -50.89  -51.77  -51.65
   30.00  -58.34  -57.69  -57.12  -57.80  -58.10  -58.26  -57.98  -57.36  -56.89  -56.77  -57.51  -57.67  -57.82  -57.79  -57.75  -57.47  -56.65  -56.13  -56.57  -57.21  -57.40  -57.04  -57.32  -57.26
   50.00  -57.96  -58.54  -58.54  -58.13  -58.24  -58.47  -58.50  -58.67  -58.45  -58.52  -57.99  -58.14  -58.20  -57.91  -58.29  -58.66  -58.79  -58.47  -57.71  -57.60  -57.97  -58.32  -58.50  -58.39
   70.00  -58.40  -58.65  -59.24  -58.94  -58.35  -58.05  -57.86  -58.18  -58.81  -59.04  -59.15  -59.14  -58.79  -58.42  -57.94  -58.11  -58.71  -59.40  -59.21  -59.00  -58.67  -58.28  -58.47  -58.81
  100.00  -57.47  -56.89  -57.02  -57.56  -57.74  -57.67  -57.49  -57.21  -57.33  -57.55  -57.48  -57.74  -57.88  -58.11  -58.29  -58.23  -58.22  -58.34  -58.60  -58.83  -58.82  -58.75  -58.26  -58.15
  125.00  -56.54  -56.45  -56.05  -56.10  -56.40  -56.74  -57.03  -57.10  -56.79  -56.75  -57.37  -57.55  -57.72  -57.81  -57.79  -57.19  -56.85  -56.98  -57.01  -57.05  -57.46  -57.74  -57.79  -57.65
  150.00  -54.87  -55.11  -55.08  -55.15  -55.30  -55.34  -55.24  -55.28  -55.28  -55.58  -55.96  -56.04  -55.70  -55.34  -55.86  -56.36  -56.29  -56.43  -57.02  -56.95  -56.88  -57.35  -57.61  -58.27
  175.00  -54.16  -54.29  -53.89  -53.91  -54.33  -54.57  -54.46  -54.48  -54.25  -54.08  -54.37  -55.08  -55.78  -55.34  -54.94  -55.30  -55.74  -55.54  -56.03  -56.50  -56.52  -56.74  -57.21  -57.34
  200.00  -54.84  -55.15  -54.76  -54.10  -53.96  -54.23  -54.31  -54.56  -54.79  -54.62  -53.88  -53.82  -54.29  -54.74  -55.10  -55.28  -55.79  -56.10  -56.25  -56.70  -56.93  -56.94  -57.98  -58.92
  225.00  -56.65  -56.82  -56.68  -55.74  -54.72  -54.33  -54.16  -54.25  -54.47  -54.94  -54.54  -54.52  -54.99  -55.17  -55.47  -55.82  -56.16  -56.57  -56.86  -57.23  -57.65  -57.64  -58.17  -58.87
  250.00  -56.28  -56.05  -55.95  -55.55  -54.76  -53.93  -53.14  -52.87  -52.87  -53.29  -53.81  -54.28  -54.83  -55.09  -55.24  -55.31  -55.22  -55.17  -55.18  -55.34  -55.46  -55.52  -55.60  -55.36
  300.00  -49.19  -49.09  -49.05  -49.00  -48.67  -47.91  -46.84  -46.01  -45.94  -46.57  -46.76  -47.07  -47.63  -48.06  -48.35  -48.50  -48.48  -48.35  -48.24  -48.31  -48.34  -48.18  -47.93  -47.60
  350.00  -41.55  -41.59  -41.76  -41.81  -41.56  -41.08  -40.40  -39.69  -39.17  -39.17  -38.87  -39.61  -39.95  -40.21  -40.53  -40.91  -41.21  -41.30  -41.08  -40.79  -40.65  -40.57  -40.11  -39.58
  400.00  -35.12  -35.12  -35.22  -35.28  -35.24  -35.16  -35.14  -35.16  -35.05  -34.06  -33.27  -32.77  -33.07  -33.53  -33.82  -34.08  -34.29  -34.40  -34.22  -33.94  -33.63  -33.38  -32.79  -32.44
  450.00  -28.88  -28.87  -28.88  -28.99  -29.11  -29.38  -30.18  -30.78  -30.95  -30.48  -29.81  -28.49  -27.89  -28.06  -28.20  -28.37  -28.46  -28.48  -28.21  -27.76  -27.26  -26.89  -26.48  -26.39
  500.00  -22.49  -22.46  -22.53  -22.77  -23.16  -23.93  -24.64  -24.87  -24.81  -24.59  -25.24  -24.57  -23.54  -23.01  -22.72  -22.57  -22.51  -22.45  -22.25  -21.90  -21.57  -21.41  -21.15  -21.00
  550.00  -16.92  -16.86  -16.96  -17.26  -17.91  -18.87  -19.66  -20.13  -20.04  -19.70  -20.14  -19.79  -18.93  -17.95  -17.23  -16.80  -16.58  -16.51  -16.39  -16.18  -16.03  -16.07  -16.01  -16.02
  600.00  -12.41  -12.35  -12.61  -13.16  -14.03  -14.80  -15.53  -15.94  -15.99  -15.56  -15.65  -15.44  -14.56  -13.98  -13.24  -12.50  -12.13  -11.88  -11.63  -11.45  -11.37  -11.39  -11.35  -11.33
  650.00   -8.62   -8.60   -9.16   -9.99  -10.65  -11.16  -11.55  -11.72  -11.90  -11.77  -12.03  -12.04  -11.20  -10.46  -10.06   -9.29   -8.70   -8.54   -8.26   -8.05   -8.13   -7.99   -7.88   -7.54
  700.00   -5.22   -5.35   -5.98   -6.62   -6.91   -7.05   -7.26   -7.48   -7.80   -7.90   -8.57   -8.64   -8.09   -7.50   -6.83   -6.27   -6.02   -5.96   -5.94   -6.20   -6.30   -5.74   -5.57   -4.84
  750.00   -2.12   -2.32   -2.75   -3.08   -3.20   -3.34   -3.63   -3.87   -4.15   -4.18   -4.85   -4.89   -4.57   -4.25   -3.85   -3.54   -3.06   -3.01   -3.08   -3.36   -3.47   -3.01   -2.98   -2.40
  775.00   -0.71   -0.84   -1.07   -1.37   -1.58   -1.83   -2.06   -2.31   -2.48   -2.48   -3.03   -3.03   -2.75   -2.57   -2.30   -2.03   -1.61   -1.46   -1.39   -1.78   -1.92   -1.57   -1.66   -1.28
  800.00    0.67    0.65    0.55    0.15   -0.20   -0.46   -0.69   -0.84   -0.98   -0.94   -1.39   -1.47   -1.11   -0.95   -0.76   -0.40   -0.07    0.13    0.24   -0.15   -0.35   -0.13   -0.13    0.06
  825.00    2.19    2.33    2.12    1.76    1.34    0.92    0.54    0.32    0.22    0.30    0.08   -0.11    0.27    0.48    0.70    1.16    1.50    1.77    1.82    1.30    1.22    1.29    1.54    1.62
  850.00    3.71    3.76    3.54    3.21    2.92    2.43    2.00    1.61    1.35    1.41    1.44    1.29    1.77    1.90    2.13    2.51    2.86    3.09    3.25    2.86    2.67    2.78    3.17    3.03
  875.00    4.99    4.90    4.57    4.34    4.35    4.05    3.64    3.26    2.91    2.71    3.28    3.27    3.58    3.71    3.81    3.87    3.91    4.03    4.31    4.25    4.04    4.05    4.42    4.06
  900.00    6.04    5.84    5.58    5.48    5.51    5.30    5.15    4.91    4.75    4.57    4.93    5.08    5.11    5.26    5.28    5.37    5.27    5.35    5.44    5.47    5.37    5.30    5.48    5.02
  925.00    6.71    6.59    6.41    6.50    6.43    6.39    6.41    6.29    6.32    6.31    6.25    6.37    6.54    6.67    6.65    6.92    7.06    7.03    6.86    6.84    6.75    6.65    6.76    6.38
  950.00    8.35    8.11    7.87    7.94    7.83    7.66    7.72    7.77    7.93    8.10    7.57    7.79    8.05    8.19    8.45    8.51    8.76    8.79    8.56    8.21    8.14    8.11    8.08    7.86
  975.00   10.03    9.75    9.45    9.34    9.23    9.00    9.03    9.20    9.46    9.61    9.17    9.57    9.67   10.05   10.42   10.33   10.70   10.60   10.27    9.92    9.75    9.78    9.54    9.52
 1000.00   11.79   11.52   11.15   11.03   10.92   10.64   10.68   10.76   10.95   11.16   10.77   11.20   11.39   11.74   12.16   12.01   12.32   12.21   11.94   11.57   11.41   11.40   11.24   11.19
