#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -7.01   -5.06   -5.91   -8.20   -9.68  -10.51  -11.15  -11.13  -11.77  -11.71  -11.54   -9.00   -7.18   -7.20   -6.78   -6.33   -5.27   -5.28   -5.63   -5.03   -5.79   -6.06   -6.45   -5.71
    2.00   -4.14   -5.33   -5.09   -4.14   -5.84   -8.39   -8.58   -8.96   -9.58   -8.07   -8.53   -8.90   -7.36   -5.70   -4.29   -4.20   -4.21   -3.99   -4.74   -4.19   -4.06   -4.68   -6.01   -6.40
    3.00  -10.79  -10.40  -10.85  -11.51  -10.11  -11.14  -13.47  -14.70  -13.87  -14.24  -12.55  -11.92  -12.22  -13.11  -11.91  -11.25  -12.07  -11.72  -11.45  -12.34  -11.30   -9.76   -9.34   -9.06
   10.00  -38.91  -38.89  -38.37  -38.99  -40.00  -39.34  -39.39  -39.65  -39.48  -40.22  -40.11  -38.78  -37.77  -38.82  -38.41  -36.90  -36.63  -37.13  -38.59  -39.86  -39.55  -37.61  -36.85  -36.36
   20.00  -50.46  -50.59  -50.45  -49.98  -49.58  -50.17  -49.64  -48.96  -49.81  -49.80  -49.96  -50.14  -50.03  -49.40  -47.81  -47.82  -48.83  -49.73  -49.49  -49.26  -49.74  -50.40  -50.35  -50.63
   30.00  -53.91  -53.95  -54.37  -54.66  -54.52  -54.39  -54.72  -54.34  -54.13  -54.39  -54.67  -54.22  -53.10  -53.61  -54.63  -54.74  -53.57  -52.96  -53.12  -53.30  -53.76  -54.28  -54.41  -54.32
   50.00  -57.12  -57.05  -56.92  -56.88  -57.04  -57.18  -57.40  -58.06  -58.46  -58.79  -57.91  -57.26  -56.67  -56.70  -57.47  -57.82  -57.31  -56.82  -56.98  -57.43  -57.17  -56.36  -56.38  -57.23
   70.00  -58.36  -58.32  -58.48  -58.32  -58.24  -58.37  -58.42  -58.72  -59.02  -58.99  -59.07  -59.26  -59.09  -58.72  -58.60  -59.26  -59.98  -60.08  -59.32  -58.90  -59.22  -59.62  -59.73  -60.02
  100.00  -59.77  -59.60  -59.79  -60.23  -60.25  -60.13  -60.35  -60.44  -60.76  -61.02  -61.12  -61.32  -61.51  -61.59  -61.38  -61.38  -61.68  -61.79  -61.63  -61.24  -61.02  -60.94  -60.94  -61.04
  125.00  -61.82  -61.89  -61.73  -62.10  -62.59  -62.61  -62.50  -62.75  -62.92  -63.27  -63.75  -64.14  -64.10  -63.83  -63.18  -62.55  -62.70  -63.44  -64.07  -64.02  -63.54  -63.00  -62.48  -62.23
