#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -10.14  -10.81  -13.39  -14.64  -16.09  -17.29  -19.49  -19.85  -18.80  -17.25  -14.67  -12.66  -11.91  -11.81  -10.82  -11.64  -12.75  -14.80  -16.00  -15.76  -13.69  -12.44  -13.00  -15.79
    2.00  -16.91  -15.67  -16.52  -16.42  -16.55  -15.42  -15.98  -17.30  -18.48  -19.32  -19.59  -19.85  -20.09  -20.40  -19.73  -18.05  -17.89  -18.45  -18.13  -16.15  -15.81  -15.83  -18.13  -18.98
    3.00  -23.76  -24.15  -25.47  -26.49  -26.04  -23.51  -23.17  -22.84  -21.84  -21.93  -22.00  -22.33  -22.33  -23.03  -24.11  -23.85  -23.43  -22.40  -21.30  -21.28  -21.83  -21.50  -21.11  -21.73
   10.00  -52.36  -52.62  -53.86  -54.41  -54.24  -53.94  -53.71  -54.12  -55.59  -55.72  -53.06  -52.10  -52.04  -52.51  -52.50  -52.77  -52.97  -53.33  -53.97  -54.51  -53.81  -52.76  -52.04  -52.10
   20.00  -58.82  -58.27  -57.73  -58.10  -58.90  -59.10  -59.45  -59.50  -58.63  -57.27  -56.48  -57.07  -58.07  -58.51  -58.23  -57.50  -57.53  -57.76  -57.63  -57.51  -57.15  -56.93  -57.26  -57.18
   30.00  -61.01  -61.31  -61.79  -61.35  -60.72  -60.39  -60.23  -60.16  -60.15  -59.96  -59.08  -58.68  -59.01  -59.69  -60.25  -60.19  -59.74  -59.21  -58.88  -59.00  -59.33  -59.00  -58.59  -58.72
   50.00  -62.96  -62.61  -62.02  -61.63  -61.51  -61.29  -61.17  -61.26  -61.42  -61.54  -62.00  -61.83  -61.76  -61.79  -61.31  -60.72  -60.32  -60.33  -60.51  -60.68  -61.06  -61.79  -62.24  -61.59
   70.00  -61.13  -61.63  -62.02  -61.95  -61.96  -62.05  -62.08  -62.21  -62.17  -61.92  -61.63  -61.70  -61.25  -60.82  -60.32  -60.28  -60.71  -61.22  -61.75  -61.98  -61.60  -60.73  -60.22  -59.87
  100.00  -61.06  -60.49  -60.49  -60.78  -61.07  -60.93  -60.65  -60.43  -60.48  -60.52  -60.65  -60.57  -60.66  -60.94  -61.09  -60.83  -60.49  -59.98  -59.60  -59.49  -59.62  -59.86  -59.55  -59.47
  125.00  -58.63  -58.23  -57.91  -57.98  -58.48  -58.94  -59.19  -59.02  -58.56  -58.11  -58.09  -57.69  -57.44  -57.43  -57.60  -57.73  -57.83  -57.85  -57.81  -57.70  -57.59  -57.55  -57.49  -57.47
  150.00  -56.01  -55.82  -55.50  -55.26  -55.28  -55.32  -55.34  -55.24  -55.05  -54.86  -54.43  -54.45  -54.58  -54.73  -54.83  -54.80  -54.64  -54.48  -54.26  -53.90  -53.44  -53.14  -52.96  -52.91
  175.00  -52.63  -52.40  -52.16  -51.89  -51.79  -51.74  -51.68  -51.59  -51.52  -51.48  -51.03  -50.90  -50.82  -50.73  -50.65  -50.58  -50.46  -50.37  -50.28  -50.27  -50.28  -50.27  -49.75  -49.56
  200.00  -49.21  -49.02  -48.87  -48.65  -48.61  -48.64  -48.56  -48.41  -48.36  -48.40  -48.04  -47.88  -47.73  -47.56  -47.45  -47.50  -47.58  -47.55  -47.30  -47.01  -46.84  -46.72  -46.31  -46.39
  225.00  -49.94  -49.83  -49.69  -48.98  -48.49  -48.39  -48.29  -48.09  -48.05  -48.02  -47.33  -47.10  -47.18  -47.32  -47.26  -47.24  -47.38  -47.48  -47.25  -46.85  -46.60  -46.22  -45.73  -45.77
  250.00  -52.40  -52.30  -52.30  -52.27  -52.20  -51.91  -51.61  -51.48  -51.48  -51.48  -50.88  -50.82  -51.01  -51.07  -50.80  -50.39  -50.13  -50.02  -49.92  -49.78  -49.77  -49.78  -49.76  -49.58
  300.00  -44.85  -45.12  -45.41  -45.66  -45.95  -46.25  -46.47  -46.53  -46.49  -46.38  -46.28  -46.20  -46.12  -46.07  -46.03  -45.99  -45.98  -45.99  -46.00  -46.03  -46.07  -46.11  -46.19  -46.28
  350.00  -36.54  -36.83  -37.10  -37.35  -37.63  -37.84  -37.93  -38.08  -38.14  -38.16  -37.95  -37.83  -37.68  -37.60  -37.56  -37.52  -37.48  -37.47  -37.46  -37.45  -37.45  -37.51  -37.82  -38.07
  400.00  -29.70  -29.82  -29.92  -29.98  -30.09  -30.24  -30.51  -30.85  -31.07  -31.09  -31.23  -30.93  -30.78  -30.78  -30.84  -30.85  -30.85  -30.84  -30.90  -30.96  -31.04  -31.24  -31.94  -32.15
  450.00  -24.59  -24.70  -24.75  -24.72  -24.67  -24.60  -24.63  -24.78  -24.87  -24.87  -25.38  -25.42  -25.52  -25.74  -26.04  -26.23  -26.39  -26.49  -26.61  -26.73  -26.85  -27.03  -27.91  -27.96
  500.00  -20.82  -21.03  -21.31  -21.49  -21.55  -21.38  -21.14  -20.98  -20.88  -20.89  -21.56  -21.80  -22.04  -22.27  -22.40  -22.36  -22.43  -22.57  -22.74  -22.87  -22.95  -23.04  -23.42  -23.36
  550.00  -16.80  -16.96  -17.14  -17.22  -17.23  -17.14  -16.99  -16.86  -16.84  -16.96  -17.20  -17.36  -17.45  -17.51  -17.55  -17.57  -17.65  -17.74  -17.86  -17.97  -18.03  -18.07  -17.84  -17.94
  600.00  -12.10  -12.15  -12.21  -12.24  -12.27  -12.30  -12.35  -12.40  -12.46  -12.55  -12.23  -12.27  -12.29  -12.34  -12.42  -12.52  -12.64  -12.70  -12.77  -12.85  -12.91  -12.95  -12.67  -12.72
  650.00   -8.12   -8.05   -8.06   -8.07   -8.10   -8.26   -8.53   -8.70   -8.81   -8.80   -8.47   -8.37   -8.28   -8.25   -8.32   -8.47   -8.57   -8.54   -8.51   -8.52   -8.58   -8.65   -8.43   -8.39
  700.00   -5.10   -5.15   -5.32   -5.45   -5.53   -5.66   -5.87   -5.91   -5.92   -5.79   -5.52   -5.52   -5.41   -5.37   -5.41   -5.45   -5.38   -5.16   -5.05   -5.05   -5.19   -5.61   -5.14   -5.37
  750.00   -3.12   -3.39   -3.68   -3.79   -4.00   -4.12   -4.39   -4.80   -5.09   -4.99   -4.21   -4.22   -4.08   -4.01   -3.94   -3.90   -3.77   -3.85   -4.47   -5.07   -5.21   -5.15   -4.59   -4.85
  775.00   -2.76   -3.08   -3.34   -3.39   -3.60   -3.78   -4.13   -4.47   -4.46   -4.51   -3.82   -3.63   -3.44   -3.51   -3.56   -3.89   -4.08   -4.42   -4.96   -5.08   -4.87   -4.58   -4.22   -4.19
  800.00   -2.14   -2.50   -2.86   -2.95   -2.99   -3.24   -3.50   -3.50   -3.22   -3.19   -2.77   -2.74   -2.67   -2.78   -2.96   -3.42   -3.63   -3.81   -4.04   -4.06   -3.93   -3.75   -3.75   -3.73
  825.00   -1.00   -1.43   -1.86   -2.19   -2.11   -2.23   -2.34   -2.22   -1.96   -1.79   -1.41   -1.62   -1.63   -1.82   -2.27   -2.47   -2.54   -2.67   -2.61   -2.58   -2.69   -2.61   -2.62   -2.53
  850.00    0.30   -0.02   -0.53   -0.89   -1.08   -1.22   -1.21   -1.03   -0.87   -0.61   -0.21   -0.35   -0.44   -0.63   -1.03   -1.24   -1.46   -1.38   -1.25   -1.12   -1.40   -1.35   -1.48   -1.27
