#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -17.33  -16.64  -15.15  -15.14  -15.65  -15.68  -15.65  -15.45  -15.21  -15.14  -13.68  -13.78  -12.92  -10.88  -10.91  -10.72  -11.28  -12.17  -12.54  -12.19  -11.07  -10.84  -11.95  -13.24
    2.00   -9.90   -9.89   -8.99   -9.73  -10.62  -11.26  -11.43  -12.24  -12.47  -12.34  -11.91  -10.72  -10.35  -10.77  -11.72  -11.63   -9.92   -9.26   -9.33   -9.75   -9.43  -10.41  -11.92  -11.71
    3.00  -26.14  -24.86  -22.35  -20.84  -19.81  -20.51  -20.61  -21.03  -22.54  -23.42  -25.14  -23.59  -21.34  -19.91  -20.28  -21.66  -21.79  -21.70  -21.08  -21.62  -21.18  -20.35  -20.20  -20.76
   10.00  -52.11  -52.81  -53.57  -54.98  -55.99  -57.09  -57.15  -57.07  -56.85  -56.36  -55.38  -55.28  -54.89  -53.49  -53.42  -54.05  -53.86  -54.22  -53.68  -52.67  -53.41  -53.83  -54.72  -55.39
   20.00  -63.77  -63.59  -63.49  -63.34  -62.03  -61.11  -61.02  -60.60  -59.09  -59.50  -59.95  -60.17  -60.89  -60.86  -60.52  -60.44  -60.84  -61.06  -61.36  -61.36  -61.11  -60.91  -61.47  -61.00
   30.00  -63.49  -63.19  -63.17  -63.22  -63.67  -64.26  -64.59  -64.79  -65.04  -64.50  -64.14  -64.36  -64.12  -64.45  -64.24  -63.68  -63.37  -63.61  -63.46  -63.10  -62.60  -62.16  -61.88  -61.97
   50.00  -63.45  -63.75  -63.71  -63.87  -63.37  -62.87  -62.74  -62.51  -62.42  -62.78  -62.21  -61.68  -61.70  -62.44  -62.70  -62.91  -62.96  -62.95  -63.27  -63.44  -63.46  -63.46  -63.22  -63.48
   70.00  -59.94  -60.90  -61.42  -61.86  -62.36  -62.41  -62.41  -62.35  -61.90  -61.77  -62.59  -62.21  -62.12  -62.39  -63.15  -63.31  -63.41  -63.12  -62.78  -62.96  -62.86  -62.90  -62.09  -62.20
  100.00  -60.47  -60.69  -60.57  -60.36  -60.30  -60.51  -60.55  -60.66  -60.91  -60.32  -59.80  -59.94  -59.80  -59.63  -60.43  -60.99  -61.42  -61.69  -61.30  -61.24  -61.27  -61.24  -61.60  -61.54
  125.00  -58.46  -58.54  -58.73  -58.65  -58.72  -58.84  -59.20  -59.11  -59.26  -59.86  -60.39  -60.79  -60.85  -60.51  -60.83  -61.12  -61.17  -61.30  -61.24  -61.02  -61.03  -60.85  -60.53  -60.07
  150.00  -56.61  -56.36  -56.93  -57.23  -57.52  -57.76  -58.04  -58.94  -59.48  -59.76  -59.87  -59.67  -59.24  -58.80  -58.54  -58.53  -58.59  -59.22  -60.24  -60.58  -60.61  -60.18  -59.80  -60.30
  175.00  -57.21  -57.30  -57.70  -58.12  -58.44  -59.59  -60.22  -60.33  -60.87  -61.44  -60.63  -60.70  -60.74  -60.77  -60.66  -60.45  -60.54  -60.24  -59.75  -59.84  -60.80  -62.74  -62.95  -63.09
  200.00  -60.60  -61.08  -61.87  -62.19  -62.67  -63.48  -64.94  -65.85  -65.29  -65.27  -65.34  -65.76  -66.15  -64.47  -63.18  -62.70  -61.77  -61.14  -60.65  -62.60  -64.36  -63.76  -63.23  -63.78
  225.00  -62.64  -63.25  -63.88  -63.89  -64.52  -64.62  -64.55  -64.92  -65.62  -66.17  -66.11  -66.65  -66.26  -66.31  -65.73  -65.21  -62.62  -62.68  -63.49  -64.95  -64.03  -62.68  -62.56  -61.64
  250.00  -60.94  -61.03  -60.18  -60.95  -61.83  -61.92  -61.43  -60.94  -61.31  -61.27  -61.17  -60.80  -60.62  -60.69  -60.97  -60.94  -60.86  -60.85  -60.73  -60.61  -60.22  -59.43  -59.76  -59.68
  300.00  -52.85  -51.71  -51.73  -52.26  -52.31  -52.28  -52.10  -51.87  -51.41  -51.17  -50.98  -50.38  -50.01  -50.34  -50.86  -50.47  -51.49  -51.31  -51.59  -50.36  -49.42  -50.05  -50.27  -49.55
  350.00  -43.68  -43.79  -44.41  -44.61  -43.33  -43.34  -43.39  -43.10  -42.98  -42.73  -42.66  -42.08  -41.72  -41.68  -41.83  -41.63  -42.11  -42.98  -42.60  -42.22  -41.24  -40.41  -40.72  -40.70
  400.00  -35.58  -35.61  -36.04  -36.30  -36.31  -35.40  -35.38  -35.52  -35.27  -34.69  -34.90  -34.91  -35.11  -35.16  -34.75  -34.36  -34.95  -34.57  -34.73  -34.07  -34.01  -33.80  -33.63  -33.39
  450.00  -28.84  -29.05  -29.09  -28.95  -28.93  -28.87  -28.42  -28.10  -28.23  -27.92  -27.82  -27.74  -28.00  -28.22  -28.26  -28.60  -28.70  -27.98  -27.28  -26.92  -26.91  -26.48  -26.72  -26.75
  500.00  -22.83  -23.11  -23.20  -22.94  -22.90  -22.37  -21.90  -21.53  -21.29  -21.48  -21.72  -21.81  -21.78  -22.04  -22.15  -22.60  -22.53  -22.17  -20.96  -21.22  -20.78  -20.38  -19.78  -19.97
  550.00  -17.59  -18.04  -18.11  -17.51  -17.41  -17.00  -16.55  -16.19  -16.01  -16.26  -16.14  -16.44  -16.67  -16.85  -16.95  -17.37  -17.09  -16.76  -16.16  -16.20  -16.05  -16.03  -14.84  -13.92
  600.00  -13.40  -14.24  -14.47  -13.50  -12.76  -12.60  -12.28  -11.96  -11.74  -11.74  -11.24  -11.54  -11.96  -12.40  -12.43  -12.72  -12.95  -11.87  -11.76  -11.66  -12.07  -11.80  -11.70  -11.77
  650.00  -10.39  -11.15  -11.43  -10.68   -9.33   -9.07   -9.38   -9.32   -8.70   -8.11   -7.50   -7.77   -8.06   -8.43   -8.48   -8.79   -9.32   -8.02   -7.61   -7.26   -7.80   -7.76   -7.64   -8.07
  700.00   -8.14   -9.24   -9.51   -8.30   -6.69   -6.11   -6.64   -7.09   -6.79   -5.85   -5.02   -5.09   -5.15   -5.39   -5.11   -5.35   -6.13   -5.49   -4.70   -3.54   -3.90   -4.13   -4.61   -5.16
