#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -6.55   -6.58   -6.47   -7.56   -8.52   -9.44  -10.52  -11.79  -13.54  -13.56  -11.42  -10.12   -9.22   -9.31   -8.27   -7.65   -7.32   -7.70   -8.57   -9.53  -11.12  -11.24  -11.11  -11.26
    2.00   -1.74   -1.38    0.09    2.10    2.01    1.65    0.18   -2.39   -3.98   -5.07   -4.91   -5.94   -7.31   -8.91  -10.70  -11.85  -11.54  -11.32  -11.80  -11.16  -11.05  -11.20   -9.43  -10.11
    3.00    0.34   -1.47   -2.53   -1.89   -0.73    0.70    1.31   -0.64   -2.38   -2.01   -1.08    0.44    1.15    2.11    3.16    2.49    1.81    1.60    0.46   -0.05   -0.57   -1.26   -1.21   -2.64
   10.00  -50.32  -51.24  -51.48  -51.65  -51.84  -51.17  -51.42  -51.17  -50.43  -50.84  -50.16  -50.20  -49.76  -50.12  -49.98  -50.14  -51.43  -52.22  -53.01  -52.99  -52.32  -51.84  -52.42  -53.26
   20.00  -57.24  -58.15  -58.17  -57.74  -58.04  -58.50  -58.64  -58.54  -58.55  -58.42  -59.05  -59.17  -59.08  -59.16  -58.83  -58.63  -58.15  -57.52  -57.38  -56.78  -56.79  -57.55  -58.63  -58.22
   30.00  -61.37  -61.36  -61.74  -62.05  -61.75  -61.88  -61.95  -62.35  -62.38  -61.95  -60.93  -60.80  -60.56  -60.66  -60.31  -59.98  -60.23  -60.67  -60.71  -60.70  -60.40  -59.78  -58.64  -58.97
   50.00  -63.01  -62.82  -62.72  -62.87  -62.91  -63.10  -62.99  -62.71  -62.53  -62.20  -62.28  -62.69  -62.78  -62.53  -62.27  -62.06  -61.86  -61.74  -62.25  -62.54  -62.71  -62.60  -62.59  -62.44
   70.00  -63.61  -63.04  -62.83  -63.00  -62.99  -62.83  -62.99  -62.86  -62.81  -62.73  -62.73  -62.47  -62.60  -62.62  -62.65  -62.92  -63.25  -62.79  -62.18  -61.81  -61.70  -61.90  -61.60  -61.74
  100.00  -60.97  -61.04  -60.76  -60.75  -60.87  -60.58  -60.20  -60.03  -59.87  -59.90  -59.92  -59.79  -59.74  -59.71  -59.63  -59.39  -59.26  -59.41  -59.27  -59.11  -59.05  -59.13  -59.64  -59.37
  125.00  -58.06  -58.30  -58.15  -57.93  -57.97  -57.94  -57.61  -57.36  -57.21  -56.97  -56.45  -56.40  -56.42  -56.58  -56.82  -56.97  -56.72  -56.66  -56.64  -56.37  -56.01  -55.78  -56.04  -56.06
