#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -15.32  -15.67  -16.65  -16.83  -16.17  -16.60  -17.11  -17.21  -16.96  -16.28  -15.65  -13.47  -10.82  -10.00  -10.92  -12.02  -12.04  -11.36  -11.22  -11.61  -11.40  -11.67  -10.92  -11.14
    2.00    6.22    5.29    4.95    3.88    2.39    1.40   -0.20   -2.40   -4.29   -5.75   -6.15   -6.39   -6.75   -6.28   -5.26   -3.90   -2.60   -1.25   -0.39    0.25   -0.23   -0.41   -1.23   -1.48
    3.00  -11.46  -11.93  -12.71  -11.80  -11.24   -8.02   -6.42   -5.09   -4.92   -5.07   -5.97   -5.65   -5.88   -6.04   -6.81   -6.13   -6.45   -5.81   -5.84   -4.84   -4.25   -4.40   -5.79   -6.55
   10.00  -60.71  -61.67  -61.65  -60.54  -60.39  -60.52  -61.02  -60.88  -60.50  -60.71  -60.93  -60.96  -61.93  -62.46  -62.22  -61.98  -60.96  -60.17  -60.27  -60.28  -60.88  -62.01  -62.75  -62.70
   20.00  -65.54  -65.49  -66.07  -67.06  -67.42  -67.02  -66.83  -66.62  -66.89  -66.92  -66.48  -66.84  -66.39  -66.05  -66.46  -66.47  -66.40  -66.10  -66.28  -66.44  -66.32  -66.24  -66.90  -67.18
   30.00  -64.60  -65.39  -65.46  -64.84  -64.49  -64.65  -64.70  -64.75  -65.02  -65.32  -65.25  -65.59  -65.70  -65.81  -66.10  -65.90  -65.78  -65.86  -65.97  -66.08  -65.82  -65.57  -65.43  -65.79
   50.00  -67.73  -67.84  -68.09  -68.21  -68.40  -68.44  -68.43  -68.51  -68.32  -67.95  -67.54  -67.32  -67.16  -67.35  -67.61  -67.94  -68.18  -67.85  -67.48  -67.47  -67.77  -68.18  -67.94  -67.91
   70.00  -67.57  -67.84  -68.40  -68.59  -68.83  -68.99  -68.76  -68.17  -67.70  -67.76  -68.08  -67.69  -67.25  -67.05  -66.94  -66.65  -66.79  -66.99  -66.65  -66.18  -65.88  -65.73  -65.77  -65.80
  100.00  -66.00  -65.82  -65.79  -65.91  -65.38  -64.98  -64.99  -65.38  -65.61  -64.98  -64.88  -65.01  -65.25  -64.82  -64.51  -64.43  -64.21  -64.36  -64.49  -64.28  -63.62  -63.17  -62.60  -62.54
  125.00  -61.39  -61.41  -61.48  -62.22  -62.67  -62.53  -62.31  -62.11  -62.28  -62.52  -62.30  -62.06  -62.30  -62.41  -62.02  -61.67  -61.37  -61.25  -61.27  -61.20  -61.22  -60.95  -61.05  -60.90
  150.00  -58.23  -58.22  -58.06  -58.22  -58.71  -58.90  -58.98  -59.08  -58.71  -58.76  -58.74  -58.72  -58.52  -58.63  -58.74  -58.60  -58.23  -57.42  -57.41  -57.71  -57.87  -58.01  -57.81  -57.88
  175.00  -58.89  -58.68  -58.06  -57.53  -57.76  -57.77  -57.49  -57.44  -57.44  -57.44  -56.89  -57.12  -56.77  -56.54  -56.60  -56.82  -57.24  -56.61  -55.45  -55.66  -55.55  -55.41  -54.90  -54.98
