#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -16.93  -16.46  -16.74  -17.49  -17.57  -17.98  -18.57  -19.22  -18.25  -16.60  -14.85  -12.93  -12.68  -13.64  -15.17  -16.11  -16.00  -16.31  -16.25  -15.99  -16.05  -15.71  -14.56  -12.83
    2.00  -21.90  -23.00  -24.34  -25.33  -25.95  -25.47  -25.50  -26.27  -27.20  -27.06  -26.81  -25.16  -23.50  -23.30  -24.18  -23.70  -23.82  -24.80  -25.66  -23.88  -23.00  -23.02  -23.45  -22.66
    3.00  -35.33  -34.05  -33.99  -34.10  -34.39  -35.36  -35.31  -34.58  -34.55  -34.66  -35.14  -34.86  -33.58  -31.17  -30.63  -30.68  -31.11  -31.66  -33.28  -34.24  -33.52  -33.77  -34.93  -36.02
   10.00  -54.92  -55.04  -54.93  -54.81  -54.11  -54.18  -53.85  -53.26  -52.66  -52.56  -53.67  -54.49  -54.71  -55.05  -55.06  -54.86  -54.53  -54.09  -54.47  -55.04  -55.48  -55.08  -54.64  -54.64
   20.00  -60.85  -60.77  -60.79  -60.93  -61.62  -61.77  -62.06  -61.81  -61.30  -60.69  -60.18  -59.60  -59.94  -59.98  -60.49  -60.49  -60.42  -60.31  -60.00  -59.61  -59.79  -60.15  -60.86  -61.03
   30.00  -62.83  -62.79  -63.18  -63.09  -63.19  -63.10  -63.22  -63.45  -63.64  -63.22  -62.73  -62.10  -61.29  -61.04  -61.44  -61.66  -62.44  -62.86  -63.26  -63.08  -62.44  -62.09  -61.56  -61.33
   50.00  -62.98  -63.37  -63.99  -64.39  -64.07  -63.91  -63.33  -62.81  -62.54  -62.60  -62.38  -62.44  -62.34  -62.57  -62.65  -62.33  -61.90  -61.99  -62.22  -62.24  -62.25  -62.34  -62.77  -62.57
   70.00  -62.47  -61.87  -61.53  -61.92  -62.19  -62.63  -62.76  -62.97  -62.85  -62.52  -62.34  -62.39  -62.17  -62.14  -61.91  -62.24  -62.03  -61.92  -62.35  -62.87  -63.17  -63.21  -62.36  -62.52
  100.00  -61.75  -61.52  -60.69  -60.30  -60.70  -61.33  -61.63  -61.92  -62.71  -63.05  -62.80  -62.48  -62.51  -62.39  -61.62  -61.14  -61.14  -61.11  -60.96  -60.98  -61.25  -61.12  -61.23  -61.03
  125.00  -60.93  -61.27  -61.66  -61.93  -61.98  -61.78  -61.63  -60.99  -60.83  -61.18  -61.53  -61.64  -61.84  -61.76  -61.93  -61.75  -62.01  -61.87  -61.31  -60.78  -60.75  -60.99  -60.90  -61.05
  150.00  -59.74  -60.30  -60.67  -60.67  -60.12  -60.09  -60.64  -60.81  -60.50  -60.39  -60.18  -60.48  -60.90  -61.19  -61.80  -61.99  -61.78  -61.72  -61.75  -61.69  -61.59  -61.75  -61.45  -61.67
  175.00  -60.49  -60.10  -59.82  -59.32  -60.27  -60.91  -61.19  -61.06  -60.79  -60.60  -60.31  -60.05  -60.25  -60.39  -60.94  -61.32  -61.52  -61.82  -61.56  -61.39  -61.19  -61.52  -61.50  -61.64
  200.00  -63.36  -62.87  -61.52  -62.54  -63.37  -62.15  -61.43  -60.99  -60.62  -60.22  -59.85  -58.39  -58.12  -59.13  -60.42  -60.20  -60.86  -61.08  -61.36  -61.28  -60.70  -60.67  -60.73  -60.35
  225.00  -62.40  -62.51  -62.87  -63.13  -62.30  -61.25  -60.63  -61.57  -61.95  -61.87  -61.47  -59.64  -59.44  -60.16  -60.74  -60.23  -60.10  -59.45  -58.65  -58.17  -57.72  -57.85  -57.88  -57.82
  250.00  -56.02  -56.02  -56.45  -56.62  -56.28  -56.37  -56.24  -56.09  -56.09  -56.26  -55.76  -55.80  -55.75  -55.21  -54.65  -54.46  -54.52  -54.78  -54.20  -53.83  -53.62  -53.84  -53.87  -53.70
  300.00  -44.72  -44.73  -45.24  -45.07  -45.29  -45.46  -45.32  -44.55  -44.51  -44.59  -44.63  -45.36  -45.34  -44.47  -43.39  -43.28  -43.15  -43.60  -44.61  -44.54  -44.20  -44.01  -43.49  -43.34
  350.00  -35.44  -35.62  -35.98  -35.58  -36.07  -36.05  -35.78  -35.96  -35.73  -35.46  -35.66  -35.88  -35.74  -35.56  -35.04  -35.46  -35.02  -34.63  -34.90  -35.77  -36.07  -35.75  -35.53  -35.41
  400.00  -28.21  -28.06  -28.00  -27.98  -27.68  -28.15  -28.53  -28.86  -28.86  -28.37  -28.68  -28.74  -28.65  -28.35  -28.30  -28.41  -28.00  -27.92  -27.56  -27.98  -28.68  -28.55  -28.72  -28.99
  450.00  -22.32  -21.84  -21.39  -21.52  -21.36  -21.20  -21.83  -22.31  -22.51  -22.54  -22.13  -22.10  -22.14  -22.09  -22.22  -22.50  -22.13  -21.79  -21.91  -22.00  -22.31  -22.19  -22.63  -23.26
