#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -11.44  -11.64  -14.05  -15.40  -14.20  -13.30  -12.89  -12.81  -13.69  -15.88  -16.52  -13.91  -10.67   -8.63   -8.22   -9.45   -9.97   -9.93   -9.73   -9.25   -9.34  -10.67  -12.40  -13.08
    2.00  -15.60  -15.19  -15.56  -16.65  -17.90  -18.82  -18.72  -17.83  -17.66  -17.67  -18.37  -19.54  -20.39  -21.42  -20.56  -16.89  -13.50  -13.15  -14.79  -15.77  -15.82  -14.98  -14.89  -14.96
    3.00  -27.51  -26.15  -25.89  -26.62  -27.17  -27.13  -28.19  -28.10  -25.70  -24.35  -24.58  -24.68  -25.43  -25.49  -26.18  -27.48  -27.33  -25.33  -24.38  -25.50  -26.04  -25.61  -25.35  -26.61
   10.00  -43.33  -43.49  -43.75  -44.41  -45.21  -45.82  -45.74  -44.81  -44.39  -44.27  -44.32  -44.75  -44.59  -44.21  -44.42  -44.50  -43.72  -43.90  -45.09  -45.95  -45.10  -44.00  -44.33  -45.17
   20.00  -50.57  -50.59  -50.61  -51.03  -51.95  -52.51  -52.01  -51.33  -50.56  -50.43  -50.78  -50.85  -51.16  -51.89  -52.41  -52.63  -52.54  -52.03  -51.44  -51.59  -51.81  -51.51  -50.99  -50.99
   30.00  -53.74  -53.72  -53.95  -54.08  -54.42  -55.28  -56.12  -56.44  -56.35  -55.62  -54.55  -53.86  -53.51  -53.38  -53.82  -54.33  -54.85  -55.13  -55.05  -55.01  -55.15  -55.38  -55.23  -54.68
   50.00  -56.37  -56.17  -56.93  -57.72  -57.68  -57.17  -57.42  -57.85  -57.80  -57.42  -57.10  -57.36  -57.53  -57.25  -56.64  -56.22  -56.09  -56.24  -56.54  -56.82  -56.85  -56.70  -56.88  -57.03
   70.00  -60.44  -60.69  -60.58  -60.54  -60.53  -60.10  -59.65  -59.65  -59.94  -60.33  -60.07  -60.25  -60.25  -59.99  -59.47  -59.44  -59.84  -60.29  -60.43  -60.29  -59.87  -59.47  -59.42  -59.67
  100.00  -61.57  -61.39  -61.28  -61.57  -61.95  -62.02  -61.92  -61.79  -61.63  -61.86  -61.97  -62.35  -62.53  -62.69  -62.72  -62.54  -62.52  -62.42  -61.88  -61.45  -61.34  -61.37  -61.64  -61.59
  125.00  -60.65  -60.59  -60.45  -60.54  -60.83  -61.09  -61.26  -61.49  -61.50  -61.28  -61.40  -61.57  -62.09  -62.84  -63.60  -63.79  -63.61  -63.56  -63.37  -62.92  -62.58  -62.60  -62.78  -62.93
  150.00  -59.03  -59.88  -60.41  -60.75  -61.14  -61.56  -61.81  -62.34  -62.85  -62.84  -62.35  -62.02  -62.11  -62.63  -63.45  -63.98  -64.13  -64.33  -64.67  -64.96  -65.01  -64.89  -64.07  -63.69
  175.00  -59.92  -60.66  -61.40  -61.72  -61.71  -61.78  -61.62  -61.51  -61.54  -61.59  -61.32  -61.55  -61.77  -61.85  -62.33  -62.90  -63.16  -63.24  -63.37  -63.47  -63.43  -63.25  -62.74  -62.86
  200.00  -57.46  -57.89  -58.26  -58.34  -58.32  -58.34  -58.27  -58.08  -58.06  -58.14  -58.03  -58.34  -58.54  -58.38  -58.40  -58.54  -58.59  -58.56  -58.48  -58.44  -58.35  -58.22  -57.76  -57.59
  225.00  -52.50  -52.81  -53.05  -52.98  -52.84  -52.94  -53.16  -53.06  -52.92  -52.90  -52.92  -53.06  -53.00  -52.78  -52.66  -52.67  -52.72  -52.72  -52.67  -52.59  -52.54  -52.55  -52.47  -52.50
  250.00  -49.21  -48.92  -48.69  -48.39  -48.07  -48.01  -48.16  -48.07  -47.87  -47.80  -47.84  -47.70  -47.60  -47.40  -47.17  -47.06  -47.00  -46.96  -46.94  -46.96  -46.94  -46.87  -46.91  -47.09
  300.00  -42.09  -41.16  -40.21  -39.70  -39.52  -39.38  -39.25  -39.10  -39.07  -39.18  -39.45  -39.51  -39.53  -39.43  -39.18  -38.91  -38.66  -38.41  -38.20  -38.12  -38.03  -37.81  -37.50  -37.32
  350.00  -33.97  -33.93  -33.79  -33.46  -32.95  -32.49  -32.18  -32.09  -32.11  -32.25  -32.42  -32.34  -32.13  -31.90  -31.61  -31.30  -31.16  -31.07  -31.01  -30.92  -30.75  -30.62  -30.71  -30.67
  400.00  -25.61  -25.78  -25.93  -26.03  -26.03  -25.96  -25.78  -25.50  -25.17  -24.93  -25.05  -24.97  -24.74  -24.52  -24.34  -24.12  -24.01  -24.03  -24.12  -24.21  -24.24  -24.20  -24.55  -24.79
  450.00  -18.20  -18.36  -18.66  -18.87  -18.93  -18.92  -18.93  -18.89  -18.73  -18.34  -18.00  -17.72  -17.62  -17.65  -17.72  -17.69  -17.62  -17.61  -17.68  -17.80  -17.95  -18.15  -18.37  -18.47
  500.00  -12.12  -12.14  -12.26  -12.47  -12.66  -12.75  -12.80  -12.89  -12.93  -12.84  -12.42  -11.91  -11.66  -11.61  -11.65  -11.68  -11.66  -11.62  -11.59  -11.58  -11.66  -11.90  -12.17  -12.45
  550.00   -7.35   -7.34   -7.33   -7.49   -7.68   -7.75   -7.75   -7.94   -8.17   -8.20   -8.05   -7.65   -7.24   -6.92   -6.68   -6.59   -6.52   -6.48   -6.51   -6.50   -6.58   -6.87   -7.26   -7.57
  600.00   -3.41   -3.38   -3.40   -3.54   -3.70   -3.75   -3.76   -3.98   -4.36   -4.71   -4.90   -4.78   -4.52   -4.12   -3.51   -3.09   -2.86   -2.85   -3.10   -3.44   -3.76   -4.24   -4.56   -4.51
  650.00   -0.31   -0.02    0.19    0.08   -0.16   -0.43   -0.68   -0.87   -0.90   -1.11   -1.49   -1.68   -1.78   -1.79   -1.37   -1.28   -1.65   -2.35   -2.81   -3.03   -3.03   -3.08   -3.53   -3.31
  700.00    2.03    2.31    2.63    2.68    2.62    2.47    2.18    1.88    1.90    1.99    2.29    2.17    2.02    1.87    1.46    0.85    0.75    0.88    0.81    0.67    0.55    0.49    0.17    0.21
  750.00    3.77    4.11    4.35    4.42    4.51    4.66    4.78    4.85    4.98    5.07    5.17    5.23    5.36    5.21    4.77    5.31    5.87    6.17    6.18    6.06    5.93    5.80    5.23    5.00
  775.00    4.57    4.88    5.08    5.13    5.25    5.47    5.73    6.04    6.43    6.68    6.73    6.93    7.10    6.85    7.04    7.81    8.21    8.59    8.70    8.62    8.47    8.24    7.81    7.39
  800.00    6.21    6.30    6.38    6.43    6.51    6.66    6.89    7.22    7.70    8.10    8.35    8.62    8.62    8.76    9.55   10.34   10.71   10.99   11.18   11.08   10.84   10.57   10.30    9.72
  825.00    8.35    8.35    8.32    8.30    8.31    8.34    8.43    8.60    8.97    9.37    9.90   10.25   10.22   11.16   12.03   12.81   13.20   13.39   13.61   13.48   13.14   12.83   12.52   11.89
  850.00   10.39   10.38   10.35   10.33   10.34   10.37   10.41   10.45   10.64   10.93   11.49   11.50   12.49   13.63   14.52   15.29   15.67   15.73   15.92   15.79   15.35   14.93   14.58   13.98
  875.00   12.21   12.24   12.31   12.39   12.44   12.45   12.47   12.47   12.40   12.47   12.71   13.36   14.83   15.94   16.86   17.62   18.03   18.06   18.14   18.08   17.54   16.86   16.41   15.82
  900.00   13.20   12.97   12.83   12.83   12.96   13.09   13.16   13.19   13.29   12.81   13.86   15.81   17.31   18.44   19.35   20.06   20.43   20.44   20.40   20.24   19.63   18.54   17.74   17.18
  925.00   14.21   13.47   12.89   12.53   12.36   12.22   11.99   11.87   12.35   14.22   16.29   18.30   19.85   20.95   21.86   22.53   22.86   22.83   22.66   22.31   21.53   20.25   19.16   18.56
  950.00   15.59   14.88   14.32   13.94   13.69   13.48   13.28   13.18   14.02   16.00   18.05   20.13   21.70   22.88   23.79   24.29   24.44   24.36   24.08   23.39   22.42   21.25   20.33   19.69
  975.00   17.06   16.31   15.72   15.35   15.12   14.90   14.67   14.47   15.25   17.28   19.37   21.41   22.95   24.08   24.99   25.62   25.92   25.86   25.66   25.32   24.57   23.20   22.01   21.37
 1000.00   18.56   17.80   17.21   16.83   16.61   16.39   16.15   15.94   16.69   18.69   20.76   22.83   24.38   25.52   26.43   27.07   27.36   27.31   27.13   26.81   26.07   24.69   23.51   22.87
