#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -13.07  -13.36  -14.30  -15.68  -17.19  -18.07  -18.42  -18.64  -18.29  -17.32  -15.50  -13.12  -12.47  -12.65  -13.35  -14.18  -14.54  -13.91  -13.66  -12.56  -12.58  -11.15  -10.48   -9.31
    2.00   -8.22   -7.37   -9.44  -10.17  -11.39  -12.72  -12.76  -11.73  -12.22  -11.88  -12.64  -11.71   -9.33   -6.71   -6.10   -7.00   -8.00   -9.86  -10.19   -9.52   -8.55   -8.79   -7.87   -9.20
    3.00  -21.19  -21.97  -21.93  -23.38  -24.43  -25.15  -25.20  -24.53  -23.14  -22.28  -21.74  -22.15  -21.96  -20.41  -18.76  -18.36  -17.94  -19.88  -20.15  -19.85  -19.53  -19.76  -17.85  -18.10
   10.00  -53.64  -54.47  -54.89  -53.90  -54.03  -53.93  -53.25  -52.52  -51.97  -52.54  -52.15  -52.05  -52.58  -53.05  -53.58  -54.19  -53.58  -53.36  -53.80  -53.94  -53.78  -54.13  -54.53  -54.49
   20.00  -60.71  -60.29  -60.47  -60.62  -59.61  -58.68  -58.38  -58.12  -58.21  -58.62  -59.74  -60.47  -59.67  -59.61  -59.39  -59.37  -58.96  -59.56  -59.65  -59.48  -59.32  -59.67  -60.36  -60.53
   30.00  -59.90  -60.27  -60.32  -60.96  -61.63  -61.38  -60.85  -60.88  -61.25  -61.16  -60.86  -61.19  -60.51  -59.77  -60.34  -61.39  -61.57  -61.43  -62.10  -62.48  -62.30  -61.23  -60.79  -60.89
   50.00  -60.77  -61.02  -61.36  -61.16  -60.97  -61.08  -61.04  -60.75  -60.59  -61.14  -61.27  -60.89  -61.69  -62.38  -62.24  -62.48  -63.28  -63.26  -63.07  -62.72  -62.65  -63.36  -63.56  -63.53
   70.00  -58.42  -58.21  -58.34  -58.28  -58.35  -58.59  -59.23  -59.69  -59.55  -59.73  -60.42  -60.12  -59.78  -61.06  -61.87  -61.78  -61.95  -62.08  -61.99  -61.85  -61.61  -61.44  -61.49  -61.55
  100.00  -56.27  -55.69  -55.41  -55.56  -55.75  -55.59  -55.27  -55.42  -55.58  -54.99  -55.04  -56.88  -57.83  -57.52  -57.77  -58.00  -58.01  -58.38  -58.37  -58.09  -57.99  -57.91  -58.79  -59.47
  125.00  -55.11  -55.24  -54.68  -54.44  -54.62  -55.06  -55.54  -56.17  -56.86  -56.64  -55.91  -55.17  -55.01  -55.01  -55.17  -55.79  -56.01  -56.39  -56.58  -56.68  -57.12  -57.66  -58.07  -58.24
