#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -11.75  -13.46  -15.48  -15.40  -16.36  -17.82  -17.16  -15.80  -14.99  -14.53  -13.11  -12.49  -12.72  -12.59  -14.17  -14.68  -11.58   -8.83   -8.04   -7.56   -8.75   -9.79  -11.48  -12.64
    2.00  -11.61  -10.70  -10.42  -11.90  -11.81  -13.50  -14.70  -15.37  -15.86  -15.38  -14.96  -13.65  -12.44  -10.87  -10.93  -11.63  -11.54  -11.86  -12.53   -8.87   -8.72   -8.96   -9.27   -9.83
    3.00  -16.92  -18.29  -18.93  -18.33  -18.11  -18.25  -19.40  -19.40  -19.83  -19.99  -20.75  -19.82  -19.12  -17.87  -16.98  -17.49  -17.95  -16.94  -17.79  -17.65  -17.23  -17.04  -15.74  -17.19
   10.00  -42.14  -41.51  -40.15  -40.30  -40.74  -39.15  -38.97  -39.66  -39.51  -40.85  -41.16  -41.18  -41.75  -42.01  -41.60  -39.64  -40.32  -39.98  -38.26  -38.84  -39.92  -39.56  -40.12  -41.58
   20.00  -46.52  -47.00  -47.47  -46.41  -46.79  -48.24  -48.69  -47.87  -47.86  -48.35  -48.80  -48.00  -47.57  -46.79  -46.37  -46.29  -46.11  -47.63  -48.68  -47.48  -47.93  -48.56  -49.21  -49.14
   30.00  -50.46  -50.70  -51.56  -51.65  -50.48  -50.50  -51.26  -51.78  -51.11  -48.95  -48.89  -50.27  -51.25  -52.08  -52.29  -52.03  -51.52  -50.77  -51.40  -50.82  -50.16  -50.94  -50.38  -50.30
   50.00  -56.19  -55.46  -54.95  -55.00  -54.91  -53.68  -54.10  -54.99  -55.34  -55.87  -55.12  -54.45  -54.70  -55.14  -55.15  -54.53  -54.27  -53.94  -54.29  -55.40  -55.13  -54.33  -54.65  -53.71
   70.00  -57.28  -57.73  -57.32  -55.99  -55.95  -56.69  -56.24  -55.46  -55.40  -56.09  -56.94  -57.31  -57.43  -56.75  -56.49  -55.83  -56.25  -56.53  -56.21  -56.11  -56.38  -55.34  -55.56  -56.90
  100.00  -57.22  -57.82  -58.71  -59.46  -58.67  -57.70  -58.32  -59.15  -59.42  -59.11  -59.25  -58.84  -58.94  -58.70  -58.56  -58.69  -58.86  -59.15  -59.27  -58.75  -58.92  -59.15  -57.76  -58.03
  125.00  -58.60  -58.34  -58.78  -60.04  -61.11  -60.81  -59.60  -59.28  -59.61  -60.02  -61.14  -60.67  -60.52  -61.13  -61.28  -61.51  -61.14  -60.60  -60.60  -59.95  -59.65  -59.97  -60.09  -58.94
  150.00  -58.76  -58.36  -58.07  -58.35  -59.26  -60.14  -60.42  -60.26  -60.30  -60.42  -61.15  -61.31  -61.04  -60.81  -60.60  -60.56  -60.53  -60.27  -60.00  -60.05  -59.52  -59.32  -61.18  -58.33
  175.00  -57.29  -57.35  -57.16  -56.95  -57.50  -57.95  -58.09  -57.87  -57.63  -57.69  -58.11  -57.98  -57.53  -57.20  -56.97  -57.22  -57.82  -58.39  -58.26  -58.21  -58.16  -58.45  -57.95  -57.76
  200.00  -57.30  -57.08  -56.62  -56.21  -55.99  -55.91  -56.64  -56.84  -56.62  -56.52  -56.36  -56.72  -56.43  -56.46  -56.51  -56.04  -55.59  -55.71  -55.43  -55.26  -55.22  -55.65  -56.01  -56.89
  225.00  -52.13  -51.79  -51.65  -51.76  -51.90  -51.87  -51.91  -52.27  -52.38  -52.31  -51.47  -51.31  -51.17  -51.44  -51.46  -51.03  -50.75  -50.75  -50.44  -50.54  -50.79  -50.41  -50.29  -51.23
  250.00  -46.67  -46.69  -46.54  -46.39  -46.35  -46.27  -46.16  -46.19  -46.09  -45.75  -45.00  -45.03  -45.43  -45.73  -45.54  -45.27  -45.13  -45.19  -44.98  -44.94  -45.24  -45.10  -44.87  -45.52
  300.00  -36.93  -36.62  -36.18  -36.11  -36.23  -36.25  -35.88  -35.43  -35.38  -35.41  -35.27  -35.54  -35.62  -35.27  -34.96  -35.13  -35.15  -35.02  -35.14  -35.23  -35.03  -35.02  -35.63  -34.97
  350.00  -28.87  -28.92  -28.67  -28.01  -27.58  -27.44  -27.40  -27.43  -27.17  -26.72  -26.89  -26.88  -26.58  -26.13  -26.25  -26.47  -26.43  -26.47  -26.78  -26.97  -27.16  -27.14  -27.47  -27.04
  400.00  -21.36  -21.64  -21.81  -21.57  -21.05  -20.50  -20.34  -20.18  -19.88  -19.64  -19.96  -19.99  -19.55  -19.58  -19.50  -19.17  -19.17  -19.50  -19.95  -20.17  -20.16  -19.94  -20.30  -20.29
  450.00  -15.85  -16.33  -16.59  -16.28  -15.74  -15.32  -15.45  -15.68  -15.46  -15.26  -14.52  -14.01  -14.23  -14.25  -14.08  -13.88  -13.84  -14.09  -14.31  -14.37  -14.27  -13.79  -14.14  -14.75
  500.00  -10.45  -10.66  -10.80  -10.69  -10.69  -10.76  -10.58  -10.40  -10.35  -10.37   -9.06   -9.16   -9.43   -9.12   -8.78   -8.78   -9.12   -9.05   -9.63   -9.45   -9.31   -8.82   -8.98   -9.94
  550.00   -5.28   -5.29   -5.61   -5.44   -5.34   -5.51   -5.48   -5.47   -5.76   -6.25   -5.13   -5.41   -5.26   -4.99   -4.59   -4.70   -4.93   -4.47   -4.90   -5.13   -5.18   -4.88   -4.49   -5.51
  600.00   -1.10   -1.02   -1.15   -0.79   -0.49   -0.54   -0.64   -0.79   -1.12   -1.60   -1.06   -1.57   -2.17   -2.47   -2.26   -1.83   -1.26   -0.68   -0.98   -1.41   -1.38   -1.16   -0.58   -1.71
  650.00    3.42    3.59    3.56    3.48    3.29    3.41    3.44    3.38    3.45    3.39    3.12    2.18    1.18    0.72    0.61    0.93    1.50    2.14    2.88    2.70    2.46    2.42    2.45    1.48
  700.00    7.89    8.06    7.99    7.85    7.83    7.82    7.89    8.11    8.28    8.33    7.62    7.19    6.89    6.43    5.60    5.32    5.34    5.59    6.25    5.95    6.07    6.00    5.38    4.86
  750.00   12.58   13.05   13.41   13.44   13.08   12.84   12.88   13.01   13.07   13.14   12.04   11.81   12.29   11.62   10.38    9.33    9.12    9.11    9.31    9.12    9.08    9.52    9.82    9.65
