#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -13.82  -16.04  -16.33  -16.19  -15.81  -15.09  -14.93  -14.42  -12.69  -11.75  -11.97  -10.93  -10.73  -10.94  -10.05   -8.66   -7.60   -7.66   -7.93   -6.96   -6.64   -6.93   -7.55   -8.09
    2.00   -4.96   -6.32   -9.33  -11.95  -13.05  -12.89  -12.44  -13.41  -13.55  -13.52  -13.87  -10.72  -10.17  -10.01   -9.77   -9.69   -7.67   -6.88   -6.31   -6.70   -7.35   -7.60   -8.80   -7.60
    3.00  -11.87  -10.26   -9.87  -12.51  -15.37  -17.94  -15.50  -14.10  -12.69  -13.28  -15.39  -15.44  -16.56  -16.05  -15.38  -14.46  -14.23  -13.68  -13.46  -14.46  -14.10  -13.23  -13.44  -11.99
   10.00  -38.76  -38.69  -37.63  -36.27  -36.57  -36.67  -37.10  -37.25  -38.18  -38.39  -38.01  -37.89  -37.68  -38.19  -37.42  -36.58  -36.26  -36.47  -36.53  -35.87  -36.55  -37.14  -38.10  -39.18
   20.00  -47.17  -46.51  -46.20  -46.31  -46.65  -46.97  -46.37  -45.82  -45.35  -46.19  -46.25  -46.35  -46.23  -46.49  -46.31  -45.41  -45.06  -45.56  -46.32  -45.77  -44.53  -44.40  -45.70  -46.43
   30.00  -49.64  -50.82  -51.25  -51.67  -50.67  -50.35  -50.49  -50.68  -49.75  -49.34  -50.16  -50.53  -49.84  -49.65  -50.22  -50.83  -50.85  -50.14  -49.51  -49.60  -49.76  -49.77  -49.41  -50.11
   50.00  -55.14  -55.30  -55.22  -55.12  -55.53  -55.68  -55.47  -55.42  -55.72  -55.06  -54.39  -54.50  -54.82  -54.87  -54.95  -54.97  -54.83  -54.87  -54.61  -54.23  -54.08  -54.00  -53.94  -54.24
   70.00  -60.04  -59.33  -59.28  -59.36  -59.74  -59.95  -60.02  -59.85  -59.95  -60.22  -59.21  -58.72  -58.75  -58.52  -58.37  -58.43  -58.34  -58.56  -58.83  -58.76  -58.43  -57.97  -57.61  -57.35
  100.00  -59.92  -59.78  -59.78  -59.68  -59.89  -60.28  -60.48  -60.58  -60.34  -60.55  -60.34  -59.61  -59.40  -59.30  -59.06  -59.01  -59.13  -59.30  -59.61  -59.90  -59.93  -59.80  -58.85  -58.46
  125.00  -58.48  -58.63  -58.60  -58.54  -58.17  -58.19  -58.35  -58.75  -58.92  -59.32  -59.72  -59.25  -59.11  -59.16  -58.90  -58.40  -57.92  -57.60  -57.68  -58.07  -58.49  -58.78  -58.46  -58.62
