#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.01   -8.13   -8.05  -10.35  -13.90  -15.58  -14.25  -12.36  -12.36  -11.76  -11.14  -10.43   -9.52   -8.90   -7.67   -7.89   -7.66   -7.55   -8.27   -9.58  -10.33  -11.17  -10.92   -9.11
    2.00   -5.85   -6.42   -8.05   -8.21   -8.46  -10.17  -11.55  -11.13   -9.72   -9.68  -10.78  -10.88   -9.28   -8.52   -5.73   -5.69   -6.02   -6.60   -6.03   -5.78   -6.23   -6.47   -6.75   -6.89
    3.00  -14.75  -13.97  -14.09  -15.08  -15.53  -17.05  -18.75  -19.25  -18.29  -17.38  -17.48  -17.12  -16.07  -17.53  -16.52  -15.03  -13.41  -13.25  -14.34  -15.64  -15.49  -15.43  -15.22  -14.51
   10.00  -48.67  -49.87  -51.08  -51.73  -51.69  -51.48  -51.36  -51.19  -51.41  -51.83  -51.56  -51.13  -49.97  -48.96  -48.35  -48.71  -48.78  -49.07  -49.49  -49.69  -49.85  -49.62  -49.93  -49.55
   20.00  -52.30  -52.04  -51.76  -51.80  -51.76  -51.65  -51.41  -51.08  -50.87  -50.85  -51.02  -50.97  -50.77  -50.57  -50.14  -50.18  -50.31  -50.62  -51.15  -51.65  -51.76  -51.83  -51.56  -51.50
   30.00  -52.59  -52.78  -52.72  -52.86  -52.96  -52.98  -52.68  -52.06  -51.78  -51.82  -51.93  -51.93  -51.72  -52.01  -52.02  -52.11  -52.18  -51.92  -51.64  -51.64  -51.96  -52.16  -52.32  -52.40
   50.00  -55.13  -55.02  -55.01  -55.27  -55.49  -55.72  -56.15  -56.40  -56.35  -55.97  -55.45  -55.41  -54.84  -54.50  -54.46  -54.94  -55.33  -55.74  -56.18  -56.13  -55.33  -54.87  -55.23  -55.32
   70.00  -56.64  -56.77  -56.63  -56.49  -56.35  -56.28  -56.46  -56.88  -57.42  -57.64  -57.43  -57.55  -57.38  -57.46  -57.37  -57.39  -57.19  -57.10  -57.07  -57.26  -57.52  -57.56  -57.28  -57.47
  100.00  -56.13  -56.19  -56.16  -56.14  -56.08  -55.92  -55.64  -55.31  -55.14  -55.28  -55.92  -56.40  -56.73  -56.94  -57.09  -57.28  -57.28  -57.17  -57.20  -57.33  -57.37  -57.37  -56.78  -56.39
  125.00  -54.20  -54.05  -54.24  -54.66  -54.89  -54.93  -54.87  -54.55  -54.06  -53.75  -53.68  -53.98  -54.26  -54.26  -54.00  -53.86  -53.83  -53.89  -54.00  -54.03  -53.95  -53.98  -53.55  -53.29
