#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -16.16  -14.39  -14.37  -16.31  -17.34  -18.99  -19.10  -17.74  -16.21  -15.10  -15.97  -17.40  -17.29  -16.17  -15.80  -16.94  -18.17  -18.50  -16.48  -14.86  -14.13  -12.96  -12.94  -14.95
    2.00  -20.79  -20.56  -21.90  -23.36  -24.26  -24.23  -23.82  -24.79  -26.10  -25.52  -24.16  -23.58  -23.31  -22.39  -20.55  -17.58  -17.48  -19.25  -22.77  -25.59  -25.80  -24.71  -24.05  -23.26
    3.00  -29.95  -30.40  -30.26  -29.86  -30.50  -31.41  -31.84  -32.36  -32.10  -31.68  -31.27  -31.17  -32.11  -33.66  -33.98  -33.24  -31.10  -28.87  -27.00  -28.30  -29.96  -31.10  -32.37  -33.27
   10.00  -47.65  -46.94  -46.79  -47.00  -47.40  -47.03  -47.34  -48.29  -48.26  -47.73  -47.89  -47.91  -48.22  -47.44  -47.52  -47.56  -47.83  -47.40  -47.38  -47.83  -46.50  -46.14  -47.03  -47.37
   20.00  -54.22  -53.73  -54.59  -55.14  -55.42  -55.87  -55.46  -54.91  -54.28  -53.72  -53.45  -53.36  -53.90  -54.49  -54.93  -55.45  -55.23  -54.27  -52.92  -52.55  -53.43  -53.98  -54.60  -55.28
   30.00  -57.71  -58.53  -58.53  -58.24  -57.40  -57.05  -57.49  -57.75  -57.90  -57.43  -57.06  -57.29  -57.47  -57.95  -57.77  -57.77  -58.05  -58.36  -58.49  -57.93  -57.23  -57.13  -57.61  -58.17
   50.00  -60.38  -60.04  -59.94  -59.81  -60.14  -60.49  -60.51  -60.77  -60.93  -61.09  -60.99  -60.87  -60.18  -59.81  -59.59  -59.75  -60.23  -60.77  -61.07  -61.36  -61.31  -61.03  -60.47  -60.12
   70.00  -58.90  -58.90  -58.88  -58.90  -58.75  -58.87  -59.08  -59.47  -59.55  -59.52  -59.32  -59.23  -59.12  -59.38  -59.56  -59.59  -59.46  -59.44  -59.43  -59.45  -59.46  -59.40  -59.33  -59.18
  100.00  -61.20  -61.06  -60.53  -60.18  -60.22  -60.31  -60.19  -60.12  -60.12  -60.14  -60.60  -60.80  -60.77  -60.85  -61.01  -60.68  -60.38  -60.09  -60.11  -59.99  -59.76  -59.29  -59.06  -58.92
  125.00  -59.58  -59.86  -59.81  -59.33  -59.01  -59.05  -59.13  -59.21  -59.45  -59.77  -60.42  -60.87  -61.46  -61.88  -62.96  -63.53  -63.74  -63.69  -63.67  -63.77  -64.53  -65.55  -66.95  -66.80
  150.00  -61.18  -62.49  -63.55  -63.87  -63.88  -64.23  -64.56  -64.53  -64.70  -64.62  -64.41  -65.86  -68.00  -67.68  -66.32  -65.71  -65.82  -66.39  -67.18  -68.14  -69.45  -69.79  -68.06  -68.38
  175.00  -63.39  -63.48  -63.95  -64.48  -64.91  -65.19  -65.86  -66.00  -65.96  -65.87  -65.64  -65.50  -64.64  -66.19  -66.44  -66.75  -67.52  -67.56  -67.39  -67.31  -66.66  -65.93  -66.30  -67.11
  200.00  -62.14  -62.25  -62.35  -62.14  -61.87  -61.59  -61.54  -61.80  -61.91  -62.19  -61.28  -60.54  -61.88  -62.30  -62.55  -63.14  -63.18  -62.88  -62.67  -62.42  -62.11  -62.02  -62.57  -62.67
  225.00  -57.47  -57.25  -57.34  -57.40  -57.17  -56.93  -56.70  -56.79  -57.01  -57.25  -56.26  -56.80  -56.67  -56.65  -57.11  -57.01  -56.63  -56.76  -56.89  -56.70  -56.51  -56.39  -56.05  -55.91
  250.00  -52.28  -52.21  -52.26  -52.45  -52.51  -52.35  -51.99  -51.86  -52.07  -51.97  -51.81  -51.90  -51.32  -51.22  -51.09  -50.72  -50.52  -50.45  -50.64  -50.92  -50.80  -50.71  -49.84  -49.78
  300.00  -42.67  -42.62  -42.65  -42.82  -42.90  -42.75  -42.66  -42.56  -41.94  -41.58  -42.03  -42.00  -41.78  -41.15  -40.82  -40.69  -40.47  -39.90  -39.77  -39.58  -39.62  -39.86  -39.26  -39.37
  350.00  -33.74  -33.78  -33.75  -33.70  -33.75  -33.87  -33.91  -33.78  -33.58  -33.48  -32.87  -32.49  -32.34  -32.22  -32.17  -32.10  -31.90  -31.74  -31.41  -31.06  -30.55  -30.41  -30.53  -30.47
  400.00  -26.28  -26.17  -26.11  -26.30  -26.53  -26.47  -26.37  -26.32  -26.22  -26.03  -25.22  -24.86  -24.63  -24.59  -24.59  -24.32  -24.13  -24.35  -24.13  -23.85  -24.02  -23.90  -24.29  -23.81
  450.00  -20.31  -20.07  -19.86  -20.07  -20.43  -20.51  -20.35  -20.19  -20.03  -19.68  -18.85  -18.64  -18.54  -18.22  -17.70  -17.73  -17.69  -17.84  -17.77  -17.44  -17.76  -17.98  -18.88  -18.77
  500.00  -15.09  -14.86  -14.68  -14.75  -14.88  -14.95  -14.93  -14.92  -14.88  -14.56  -14.24  -14.14  -14.07  -13.79  -12.90  -12.14  -12.22  -12.25  -12.51  -12.47  -12.55  -12.65  -12.95  -13.59
  550.00   -9.55   -9.63   -9.79   -9.92   -9.89   -9.91   -9.94   -9.90   -9.76   -9.60  -10.06   -9.97   -9.92  -10.05  -10.12   -9.60   -9.42   -8.71   -8.44   -8.57   -8.26   -8.38   -8.31   -8.73
  600.00   -4.52   -4.51   -4.76   -5.02   -5.19   -5.39   -5.59   -5.67   -5.53   -5.44   -5.70   -5.53   -5.29   -5.10   -5.14   -5.83   -6.69   -6.47   -6.06   -6.00   -5.67   -5.07   -5.43   -5.26
  650.00   -0.43   -0.40   -0.57   -0.60   -0.55   -0.75   -0.95   -1.01   -0.81   -0.60   -0.34   -0.34   -0.43   -0.62   -0.72   -1.82   -2.88   -3.30   -3.63   -3.59   -2.99   -3.09   -2.78   -2.51
  700.00    2.69    2.63    2.27    2.16    2.46    2.40    2.21    2.22    2.68    2.92    3.17    2.97    2.75    2.37    1.50    0.13    0.94    0.67    0.40    0.37    0.40    0.47    0.68    0.84
  750.00    3.04    3.05    2.83    2.86    3.09    3.26    3.38    3.63    4.21    4.66    4.98    4.76    4.18    3.32    3.78    4.93    5.61    5.37    5.45    5.11    4.23    3.90    4.03    4.21
  775.00    5.03    5.02    4.95    4.94    4.98    5.10    5.27    5.44    5.71    6.08    5.76    5.55    4.73    5.28    6.70    7.44    7.84    7.92    8.06    7.57    6.41    5.80    5.24    5.72
  800.00    7.42    7.37    7.34    7.35    7.40    7.50    7.63    7.74    7.95    8.26    7.23    6.12    6.50    7.90    9.02    9.80   10.16   10.43   10.59   10.05    8.57    7.73    6.94    7.34
  825.00    9.77    9.62    9.52    9.56    9.61    9.56    9.49    9.55    9.78    9.88    7.38    7.57    9.04   10.35   11.30   12.12   12.57   12.91   13.00   12.43   10.79    9.64    9.04    9.03
  850.00   11.57   11.41   11.28   11.13   10.98   10.76   10.58   10.44   10.34    9.57    8.66    9.92   11.45   12.60   13.63   14.53   14.94   15.30   15.38   14.75   13.06   11.55   11.26   10.88
  875.00   12.56   12.35   11.98   11.62   11.28   10.93   10.51   10.16    9.89   10.33   11.03   12.29   13.70   14.94   16.04   16.96   17.31   17.66   17.72   16.99   15.18   13.41   12.98   12.29
  900.00   13.48   13.00   12.61   12.24   11.92   11.58   11.24   11.13   11.24   12.59   13.21   14.60   16.02   17.35   18.48   19.40   19.66   19.93   19.85   19.07   17.24   15.20   14.39   13.83
  925.00   15.13   14.57   14.20   13.89   13.60   13.29   13.07   12.96   13.46   14.98   15.71   17.21   18.78   20.00   21.09   21.93   21.97   21.88   21.37   20.48   19.09   17.10   15.75   15.09
  950.00   16.58   16.03   15.66   15.35   15.07   14.73   14.48   14.36   14.74   16.24   16.89   18.35   19.86   21.18   22.24   23.13   23.31   23.41   23.10   22.27   20.68   18.53   17.20   16.60
  975.00   18.01   17.47   17.08   16.77   16.48   16.15   15.90   15.79   16.16   17.67   18.30   19.77   21.30   22.62   23.71   24.60   24.79   24.88   24.57   23.74   22.16   20.00   18.67   18.08
 1000.00   19.42   18.88   18.50   18.18   17.87   17.53   17.27   17.15   17.53   19.04   19.71   21.19   22.72   24.05   25.13   26.02   26.21   26.32   26.01   25.18   23.59   21.41   20.07   19.48
