#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.46   -7.64   -8.50  -10.31  -12.71  -12.89  -10.48   -8.82   -9.46  -10.03   -9.25   -7.78   -5.65   -3.98   -3.89   -5.06   -5.23   -5.15   -4.35   -4.58   -5.09   -4.14   -3.67   -4.09
    2.00   -3.05   -2.73   -3.62   -4.40   -4.12   -6.54   -8.21   -8.50   -7.41   -7.26   -8.54   -8.44   -8.34   -7.71   -6.36   -5.18   -4.39   -4.17   -4.98   -5.82   -6.07   -5.91   -6.58   -5.90
    3.00  -14.09  -13.93  -13.80  -14.59  -14.72  -14.51  -16.05  -16.91  -15.18  -13.21  -13.36  -13.29  -14.36  -14.85  -13.89  -12.52  -12.31  -11.14  -10.23  -11.12  -12.91  -13.90  -14.16  -14.96
   10.00  -37.00  -37.68  -38.12  -38.73  -39.08  -38.89  -37.94  -37.63  -37.68  -37.53  -37.34  -37.89  -38.01  -37.65  -36.42  -35.98  -34.65  -34.15  -34.16  -34.85  -36.56  -38.00  -38.69  -38.29
   20.00  -45.75  -46.26  -46.34  -46.47  -46.85  -46.97  -46.70  -46.53  -46.66  -46.76  -47.11  -47.29  -47.32  -47.39  -47.19  -46.98  -46.51  -45.94  -45.97  -46.75  -46.99  -46.74  -46.40  -47.14
   30.00  -50.37  -50.71  -51.37  -51.65  -51.37  -51.27  -51.37  -51.70  -51.42  -50.71  -50.09  -50.33  -51.05  -51.42  -51.34  -50.96  -50.96  -51.16  -50.84  -51.13  -51.48  -50.85  -49.75  -50.14
   50.00  -54.89  -54.99  -54.45  -54.02  -53.89  -54.14  -54.78  -55.46  -55.62  -55.27  -54.13  -53.80  -53.81  -53.56  -53.76  -53.86  -54.22  -55.05  -55.57  -55.49  -54.88  -54.56  -53.54  -53.23
   70.00  -57.46  -57.68  -58.05  -58.37  -58.41  -58.12  -57.73  -57.85  -58.38  -58.95  -59.45  -58.78  -58.61  -58.88  -59.20  -59.24  -58.21  -57.20  -57.11  -57.34  -57.57  -57.81  -58.87  -59.54
  100.00  -59.40  -59.71  -60.11  -60.49  -60.62  -60.68  -60.49  -60.08  -59.68  -59.50  -59.25  -59.19  -59.20  -59.05  -58.80  -59.11  -59.58  -59.32  -59.26  -59.57  -59.68  -59.63  -59.10  -59.38
  125.00  -61.01  -60.88  -60.74  -60.96  -61.22  -61.40  -61.30  -60.88  -60.35  -59.92  -59.06  -58.53  -58.41  -58.38  -57.99  -57.76  -57.80  -57.55  -57.20  -57.46  -57.75  -58.15  -58.18  -58.38
  150.00  -62.64  -62.73  -62.33  -61.82  -61.44  -61.11  -60.89  -60.48  -59.67  -58.97  -59.06  -58.89  -58.75  -58.80  -58.31  -57.49  -57.55  -57.76  -56.78  -56.05  -56.19  -56.28  -56.33  -56.05
  175.00  -60.40  -60.32  -59.99  -59.60  -59.24  -58.99  -58.67  -58.48  -58.07  -57.49  -57.43  -57.05  -56.67  -56.73  -56.29  -56.16  -56.01  -55.36  -54.67  -54.15  -53.96  -53.56  -52.98  -52.35
