#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -23.55  -23.51  -22.64  -21.67  -21.63  -21.97  -22.23  -22.20  -22.06  -21.95  -20.82  -20.69  -21.28  -21.61  -21.25  -19.85  -18.43  -17.38  -16.98  -16.70  -16.90  -17.20  -17.85  -18.96
    2.00  -16.04  -17.79  -18.37  -18.24  -17.61  -17.42  -17.92  -18.30  -18.69  -18.38  -17.40  -15.61  -15.13  -15.07  -16.02  -16.51  -17.00  -17.45  -17.21  -15.84  -15.10  -14.99  -16.44  -17.07
    3.00  -23.30  -26.00  -26.88  -25.90  -24.59  -23.93  -24.57  -26.10  -27.34  -27.56  -27.96  -26.63  -26.25  -24.35  -23.54  -23.40  -23.38  -23.99  -25.03  -25.42  -24.94  -24.03  -23.27  -23.84
   10.00  -49.32  -49.86  -49.45  -48.70  -48.26  -48.32  -48.26  -48.12  -47.87  -47.28  -46.36  -46.65  -47.38  -48.23  -48.20  -48.16  -48.77  -49.13  -49.35  -49.47  -49.33  -49.09  -49.06  -49.77
   20.00  -55.44  -55.95  -55.91  -55.74  -56.16  -56.34  -55.91  -56.27  -56.31  -56.34  -55.13  -55.04  -54.65  -54.90  -54.90  -54.66  -55.02  -55.16  -55.25  -55.21  -55.27  -55.51  -55.69  -55.62
   30.00  -60.69  -60.94  -61.37  -62.39  -62.80  -62.60  -62.92  -62.88  -62.42  -61.71  -62.22  -61.90  -61.97  -62.34  -62.44  -62.45  -62.41  -62.45  -62.47  -62.47  -62.05  -61.27  -60.56  -60.17
   50.00  -67.12  -67.72  -67.96  -67.27  -66.55  -66.26  -65.54  -65.19  -65.91  -66.51  -66.63  -66.70  -67.05  -67.35  -67.48  -67.39  -66.90  -66.14  -65.68  -65.32  -65.25  -65.38  -64.68  -64.64
   70.00  -65.55  -66.06  -67.04  -67.63  -67.66  -67.73  -67.72  -67.52  -67.00  -66.96  -67.22  -67.37  -67.54  -67.06  -66.23  -65.87  -65.86  -65.38  -65.00  -65.12  -65.32  -65.44  -65.79  -65.71
  100.00  -69.45  -69.13  -68.85  -69.21  -69.33  -69.02  -68.60  -67.83  -67.46  -67.27  -66.92  -66.87  -66.71  -66.77  -66.82  -66.76  -66.59  -66.67  -66.59  -66.18  -65.98  -65.90  -66.45  -66.88
  125.00  -69.50  -69.28  -68.88  -68.64  -69.07  -69.50  -70.53  -71.31  -71.03  -70.29  -69.91  -69.58  -69.02  -68.22  -67.42  -67.12  -67.18  -67.44  -67.90  -68.15  -68.07  -67.72  -66.80  -66.53
