#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -18.69  -17.67  -18.09  -18.90  -19.26  -20.73  -21.60  -22.44  -23.05  -22.55  -21.51  -20.99  -20.91  -20.82  -19.29  -17.28  -15.01  -13.76  -14.75  -15.68  -15.77  -16.34  -17.18  -18.33
    2.00  -18.59  -17.95  -17.25  -17.80  -18.12  -18.24  -18.63  -19.32  -19.72  -20.09  -20.16  -20.59  -21.09  -22.30  -23.13  -23.59  -23.37  -22.71  -20.84  -18.79  -17.33  -17.27  -17.88  -17.98
    3.00  -25.41  -26.88  -26.25  -26.30  -25.68  -25.04  -25.33  -24.73  -24.66  -25.47  -25.89  -26.46  -26.01  -26.73  -28.16  -28.44  -28.72  -29.47  -30.02  -29.32  -28.51  -28.08  -28.21  -28.48
   10.00  -52.92  -51.58  -52.51  -52.87  -53.96  -53.62  -52.24  -52.86  -53.59  -53.39  -53.66  -53.87  -54.62  -54.35  -53.26  -52.86  -52.81  -53.37  -54.34  -53.67  -52.18  -51.81  -52.46  -53.55
   20.00  -56.83  -56.70  -57.39  -57.96  -58.54  -59.70  -60.21  -60.32  -59.80  -58.35  -56.11  -54.34  -55.13  -56.77  -58.22  -58.24  -57.92  -57.74  -57.23  -57.37  -57.55  -57.62  -57.80  -57.39
   30.00  -61.33  -60.87  -61.07  -60.91  -60.04  -59.66  -60.02  -60.72  -61.11  -60.81  -61.19  -61.57  -62.30  -61.61  -59.93  -58.83  -58.67  -59.29  -59.51  -59.41  -59.69  -60.30  -60.17  -59.88
   50.00  -61.46  -61.77  -61.92  -62.68  -62.83  -62.19  -61.46  -60.79  -60.96  -61.58  -62.04  -61.50  -60.40  -60.06  -60.02  -60.43  -60.68  -60.58  -60.29  -59.86  -59.69  -59.71  -60.21  -60.62
   70.00  -59.31  -59.48  -59.37  -59.92  -60.72  -60.81  -60.76  -60.33  -59.64  -59.26  -59.35  -59.53  -59.69  -59.51  -59.01  -58.80  -58.99  -59.32  -59.69  -59.69  -59.34  -58.95  -58.41  -58.09
  100.00  -57.23  -57.58  -57.43  -57.02  -57.75  -58.41  -58.47  -58.71  -58.62  -58.17  -57.50  -57.31  -57.92  -58.45  -58.81  -58.34  -57.83  -57.48  -57.46  -57.60  -57.51  -57.37  -57.53  -57.59
  125.00  -55.63  -55.86  -55.99  -55.17  -55.04  -55.85  -55.97  -56.08  -56.50  -56.45  -56.42  -56.21  -55.88  -55.65  -55.79  -55.69  -55.51  -55.47  -55.67  -56.12  -56.49  -56.55  -56.21  -55.89
  150.00  -51.06  -51.16  -51.70  -51.69  -51.27  -51.87  -52.77  -53.15  -53.66  -54.31  -54.64  -54.93  -55.34  -55.40  -55.20  -54.86  -54.51  -54.21  -53.91  -53.86  -53.91  -53.70  -52.98  -53.07
  175.00  -48.50  -48.71  -49.11  -49.20  -49.14  -49.11  -49.67  -50.65  -51.11  -51.47  -51.79  -51.79  -52.06  -52.50  -52.91  -53.18  -53.25  -53.25  -52.78  -52.27  -52.09  -52.32  -51.81  -52.39
  200.00  -47.21  -47.49  -47.90  -47.83  -47.36  -47.21  -47.39  -47.97  -48.99  -50.03  -50.98  -50.91  -51.60  -52.75  -53.45  -54.47  -54.15  -53.71  -53.90  -54.13  -54.35  -54.41  -52.94  -52.61
  225.00  -45.54  -45.85  -46.31  -46.67  -46.61  -46.67  -46.94  -47.09  -47.17  -47.69  -49.30  -50.34  -51.25  -52.92  -54.07  -54.52  -56.12  -57.49  -58.00  -58.02  -57.39  -56.67  -55.73  -55.43
  250.00  -43.50  -43.35  -43.37  -43.59  -43.68  -43.92  -44.53  -45.10  -45.42  -46.13  -47.23  -48.82  -50.41  -51.70  -52.74  -54.58  -56.14  -57.06  -57.71  -57.58  -56.72  -55.97  -56.75  -57.20
  300.00  -37.65  -37.43  -37.61  -38.62  -39.75  -41.01  -42.63  -44.29  -46.68  -48.11  -47.88  -48.11  -48.05  -48.41  -49.34  -49.60  -49.95  -50.07  -50.23  -50.37  -50.25  -50.32  -51.40  -52.02
  350.00  -36.00  -36.43  -37.21  -38.56  -40.13  -41.31  -42.06  -42.43  -43.03  -43.51  -43.08  -42.98  -41.80  -40.99  -40.90  -40.98  -41.27  -41.53  -41.56  -41.81  -42.33  -42.27  -42.42  -43.23
  400.00  -36.00  -36.57  -37.25  -37.35  -38.09  -38.26  -38.21  -38.29  -37.71  -37.10  -35.92  -35.42  -34.80  -34.31  -34.09  -33.72  -33.75  -33.87  -34.03  -34.33  -34.74  -35.56  -35.15  -35.26
  450.00  -34.97  -35.25  -35.39  -34.47  -33.07  -32.56  -32.25  -31.53  -30.73  -29.73  -28.88  -28.35  -27.90  -27.64  -27.57  -27.72  -27.63  -27.33  -27.63  -28.11  -28.32  -28.82  -29.90  -29.02
  500.00  -29.71  -29.86  -29.57  -28.98  -27.90  -26.97  -25.94  -25.05  -24.36  -23.44  -22.27  -21.76  -21.79  -22.12  -21.94  -21.83  -21.81  -21.98  -22.33  -22.40  -22.87  -23.42  -24.52  -24.41
  550.00  -24.44  -24.06  -23.46  -23.01  -22.42  -21.54  -20.57  -19.41  -18.57  -17.91  -17.39  -16.98  -17.27  -17.67  -17.60  -17.34  -17.02  -17.25  -17.32  -17.24  -17.87  -18.61  -19.49  -19.51
  600.00  -19.91  -19.31  -18.92  -18.26  -17.55  -16.61  -15.70  -14.57  -13.85  -13.73  -13.88  -13.57  -13.76  -13.91  -13.67  -13.37  -12.89  -12.79  -12.64  -12.66  -13.35  -14.17  -14.55  -14.79
  650.00  -16.44  -15.98  -15.38  -14.65  -13.81  -12.88  -11.83  -11.12  -10.97  -10.71  -10.85  -10.84  -10.85  -10.59   -9.70   -9.32   -8.89   -8.67   -8.58   -8.84   -9.42   -9.88  -10.17  -10.53
  700.00  -13.03  -12.80  -12.20  -11.49  -10.78   -9.90   -9.43   -9.15   -8.35   -7.64   -7.78   -7.67   -7.60   -7.10   -6.16   -5.79   -5.51   -5.40   -5.37   -5.73   -6.04   -6.19   -6.52   -6.96
  750.00   -9.96  -10.05   -9.47   -8.82   -8.30   -7.61   -6.96   -6.24   -5.34   -4.78   -4.77   -4.65   -4.68   -3.99   -3.08   -2.93   -3.01   -2.93   -2.83   -3.21   -3.10   -3.12   -3.59   -3.72
  775.00   -8.36   -8.34   -7.92   -7.27   -6.97   -6.56   -5.91   -5.26   -4.17   -3.71   -3.61   -3.52   -3.32   -2.56   -1.75   -1.73   -2.14   -2.22   -2.22   -2.58   -2.08   -1.93   -2.28   -2.02
  800.00   -6.62   -6.65   -6.45   -5.86   -5.83   -5.77   -5.33   -4.73   -3.33   -3.07   -2.74   -2.63   -2.15   -1.37   -0.61   -1.14   -1.65   -1.75   -1.80   -1.99   -1.55   -1.09   -0.96   -0.56
  825.00   -4.61   -4.91   -4.94   -4.68   -4.87   -4.92   -4.46   -4.03   -3.00   -2.63   -1.97   -1.80   -1.23   -0.49   -0.14   -0.74   -1.07   -0.75   -0.68   -0.77   -0.59   -0.22    0.53    0.85
  850.00   -2.62   -3.25   -3.56   -3.46   -3.45   -3.21   -2.99   -2.59   -2.07   -1.70   -0.99   -0.93   -0.42    0.24    0.39    0.23    0.45    0.80    1.12    1.19    1.07    1.05    2.07    2.24
  875.00   -0.92   -1.61   -1.91   -1.84   -1.64   -1.41   -1.23   -0.99   -0.60   -0.34    0.16    0.29    0.82    1.37    1.76    2.33    2.65    2.97    3.29    3.38    3.16    2.93    3.71    3.60
  900.00    1.09    0.32   -0.09   -0.21   -0.03    0.21    0.42    0.64    0.87    0.78    1.82    2.20    2.94    3.39    3.99    4.59    4.83    5.07    5.34    5.43    5.20    4.82    5.51    5.34
  925.00    2.16    1.87    1.68    1.57    1.59    1.80    2.07    2.32    2.53    2.81    4.22    4.61    5.34    5.71    6.34    6.93    7.05    6.99    6.93    6.65    6.23    5.85    6.38    5.89
  950.00    3.86    3.27    2.98    2.86    2.91    3.13    3.39    3.60    3.82    3.99    5.37    5.76    6.51    6.91    7.57    8.14    8.31    8.37    8.41    8.22    7.89    7.50    8.08    7.70
  975.00    5.23    4.63    4.33    4.20    4.28    4.50    4.76    4.98    5.20    5.35    6.73    7.13    7.88    8.27    8.93    9.51    9.68    9.76    9.80    9.61    9.27    8.87    9.47    9.10
 1000.00    6.61    6.02    5.72    5.59    5.66    5.88    6.14    6.36    6.57    6.71    8.09    8.49    9.23    9.63   10.29   10.87   11.06   11.15   11.20   11.01   10.68   10.29   10.89   10.51
