#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -15.04  -17.27  -18.92  -19.93  -20.12  -20.00  -19.34  -18.48  -18.10  -17.00  -15.16  -15.54  -15.26  -13.85  -13.59  -13.65  -14.67  -14.71  -14.84  -14.53  -14.87  -16.44  -15.82  -15.38
    2.00   -5.04   -4.72   -4.98   -4.86   -5.71   -7.28   -8.05   -7.19   -8.07   -9.14   -9.96   -8.45   -8.72   -9.35  -10.14   -9.88   -9.68  -10.34  -10.53   -9.95   -8.70   -7.89   -8.81   -8.78
    3.00  -12.04  -12.57  -13.19  -12.35  -10.17  -10.07  -11.95  -11.99  -10.00   -8.73   -7.57   -6.17   -6.44   -6.64   -7.66   -8.06   -7.95   -8.10   -8.54   -9.13   -9.45   -9.69  -11.27  -12.53
   10.00  -49.63  -49.23  -49.38  -49.63  -48.36  -47.32  -45.68  -44.77  -45.01  -45.28  -47.18  -48.57  -50.31  -50.33  -50.77  -51.82  -51.27  -51.41  -51.83  -52.93  -54.16  -55.14  -56.76  -57.40
   20.00  -62.04  -61.65  -61.63  -61.82  -63.05  -64.05  -64.16  -64.14  -64.52  -64.17  -63.44  -62.80  -62.75  -62.49  -61.53  -61.70  -62.28  -62.52  -62.46  -62.78  -63.68  -64.51  -63.47  -64.09
   30.00  -66.50  -66.37  -66.52  -65.91  -65.71  -66.00  -66.27  -66.52  -66.30  -66.36  -66.58  -67.11  -66.91  -67.84  -67.97  -67.54  -67.60  -67.31  -66.93  -66.13  -65.75  -65.68  -66.28  -66.47
   50.00  -67.39  -67.80  -67.95  -68.03  -67.73  -67.31  -67.20  -66.99  -66.61  -66.36  -67.18  -67.43  -67.34  -67.73  -68.25  -68.23  -68.38  -68.45  -68.39  -68.43  -68.37  -68.28  -67.92  -67.57
   70.00  -67.30  -67.12  -67.13  -67.37  -66.87  -65.92  -64.99  -64.43  -64.40  -63.85  -62.95  -63.58  -64.20  -64.00  -63.47  -63.31  -64.13  -65.72  -66.62  -67.30  -67.82  -68.42  -69.04  -69.35
  100.00  -64.37  -63.97  -63.72  -63.69  -63.71  -63.92  -64.19  -64.08  -63.95  -64.52  -63.86  -63.55  -63.76  -65.18  -65.96  -65.39  -64.49  -64.40  -65.25  -65.87  -66.17  -65.98  -66.36  -66.40
  125.00  -61.73  -61.51  -61.30  -61.71  -62.69  -63.37  -63.08  -62.64  -62.45  -62.51  -63.00  -63.66  -64.34  -64.14  -63.93  -64.67  -65.36  -65.12  -64.58  -64.30  -64.37  -64.64  -64.83  -64.64
  150.00  -63.10  -63.25  -63.76  -63.79  -63.11  -61.31  -59.74  -60.14  -60.55  -61.31  -61.11  -61.12  -60.61  -60.19  -61.67  -62.37  -63.06  -64.17  -64.26  -63.62  -62.55  -62.12  -61.03  -61.22
  175.00  -65.22  -64.18  -62.80  -60.81  -59.09  -57.30  -57.65  -59.11  -59.72  -59.50  -59.32  -59.56  -60.22  -61.81  -62.64  -63.84  -65.25  -65.84  -66.98  -68.18  -69.20  -68.95  -67.96  -68.12
  200.00  -65.19  -63.91  -62.55  -60.70  -58.27  -56.81  -57.78  -58.10  -59.76  -60.07  -59.14  -59.93  -61.06  -63.02  -63.92  -64.83  -65.49  -66.18  -66.47  -66.59  -66.22  -66.05  -66.10  -66.09
  225.00  -62.76  -61.80  -60.82  -59.41  -57.48  -57.18  -57.99  -58.44  -58.95  -58.97  -57.90  -57.84  -58.20  -59.28  -60.39  -60.96  -61.05  -61.43  -61.48  -60.98  -60.81  -61.10  -61.50  -61.65
  250.00  -58.60  -58.21  -57.80  -57.29  -56.35  -56.60  -57.07  -56.81  -56.11  -55.86  -55.49  -55.44  -55.65  -55.72  -56.43  -56.47  -55.89  -55.98  -55.77  -55.59  -55.75  -55.79  -55.90  -55.90
  300.00  -48.41  -49.16  -50.29  -51.07  -51.67  -51.82  -50.68  -49.64  -49.28  -48.89  -49.26  -48.54  -48.51  -47.83  -46.99  -46.69  -46.34  -45.82  -45.79  -45.89  -45.59  -45.26  -45.21  -45.13
  350.00  -39.55  -40.19  -40.89  -41.83  -43.47  -44.63  -44.00  -42.20  -40.77  -39.82  -40.42  -39.83  -39.59  -38.96  -37.96  -37.31  -37.35  -37.27  -37.08  -36.75  -36.44  -36.29  -36.22  -35.96
  400.00  -31.58  -32.25  -32.88  -34.07  -35.73  -37.12  -37.01  -36.49  -34.66  -33.19  -32.04  -31.68  -31.86  -32.02  -31.28  -30.56  -29.94  -29.22  -28.66  -28.65  -28.80  -28.92  -29.07  -28.78
  450.00  -25.47  -26.24  -26.75  -27.56  -28.51  -29.56  -29.70  -29.96  -29.59  -28.74  -26.57  -26.44  -24.85  -24.90  -25.12  -25.16  -24.97  -23.98  -22.99  -22.38  -22.06  -22.02  -22.54  -22.95
  500.00  -20.34  -20.89  -21.10  -21.77  -22.68  -23.02  -22.96  -23.33  -23.75  -23.95  -23.87  -24.02  -21.90  -19.26  -18.60  -18.76  -18.91  -18.95  -18.77  -18.24  -17.79  -17.26  -16.81  -16.83
  550.00  -14.72  -15.07  -15.20  -15.84  -16.47  -16.57  -16.69  -17.12  -18.13  -19.02  -20.24  -20.92  -20.20  -17.64  -15.48  -13.70  -12.97  -13.06  -13.42  -13.74  -13.96  -13.85  -13.12  -12.12
  600.00   -9.03   -9.18   -9.39   -9.77  -10.01  -10.27  -10.87  -11.68  -12.94  -14.55  -16.25  -16.89  -16.71  -16.40  -15.03  -13.12  -11.07   -9.88   -9.77   -9.97  -10.10   -9.96   -9.40   -8.46
  650.00   -4.32   -4.25   -4.43   -4.67   -5.20   -6.32   -7.37   -8.57   -9.57  -10.87  -12.55  -13.04  -12.55  -12.62  -12.52  -11.87  -11.00   -9.86   -8.93   -8.13   -7.33   -6.58   -5.75   -5.21
  700.00   -1.04   -1.58   -2.66   -3.12   -3.80   -4.88   -5.49   -6.49   -7.21   -7.90   -8.64   -8.82   -8.55   -8.52   -8.46   -8.12   -7.95   -7.83   -7.48   -6.59   -5.57   -4.61   -3.66   -3.12
  750.00   -0.45   -1.09   -1.03   -1.32   -2.04   -2.61   -3.28   -4.10   -4.57   -4.91   -4.91   -4.98   -5.00   -5.00   -5.22   -4.83   -4.84   -5.05   -5.07   -4.56   -4.06   -3.69   -3.27   -2.53
  775.00    0.36    0.41    0.85    0.42   -0.55   -1.21   -2.00   -2.63   -3.29   -3.58   -3.23   -3.40   -3.42   -3.44   -3.53   -3.30   -3.81   -3.90   -3.80   -3.39   -3.12   -3.01   -2.86   -2.21
  800.00    1.53    1.96    2.22    2.14    1.58    0.34   -0.49   -1.04   -1.74   -2.04   -1.65   -1.71   -1.76   -1.79   -1.65   -1.79   -2.10   -2.13   -2.20   -2.07   -1.93   -2.02   -1.99   -1.59
  825.00    2.39    2.88    3.18    3.55    3.36    2.14    1.35    0.82    0.12   -0.20   -0.00   -0.00   -0.08   -0.09    0.31    0.00    0.19    0.13   -0.16   -0.38   -0.46   -0.61   -0.65   -0.60
