#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -16.42  -17.49  -20.13  -21.28  -21.50  -23.12  -22.61  -21.57  -22.35  -22.34  -18.62  -15.61  -14.65  -15.78  -15.54  -14.23  -14.31  -14.78  -15.65  -15.91  -16.64  -17.34  -18.88  -21.12
    2.00  -19.98  -19.29  -20.89  -22.17  -22.37  -24.01  -25.72  -26.75  -27.11  -28.10  -27.97  -26.36  -25.22  -25.07  -24.34  -23.15  -22.31  -20.55  -18.99  -18.06  -17.59  -16.83  -16.27  -16.67
    3.00  -31.86  -32.36  -33.43  -32.95  -32.01  -32.10  -31.71  -31.45  -32.03  -33.61  -34.45  -33.74  -32.40  -32.25  -33.03  -33.88  -34.34  -33.55  -32.12  -30.77  -29.64  -28.41  -27.53  -26.39
   10.00  -51.45  -51.98  -53.22  -54.37  -53.86  -53.22  -53.27  -54.16  -53.73  -52.81  -52.96  -52.95  -52.63  -51.71  -51.25  -50.54  -50.72  -51.45  -52.00  -51.94  -51.99  -52.10  -52.31  -51.91
   20.00  -59.02  -59.30  -58.82  -58.01  -58.05  -58.28  -58.41  -58.22  -58.80  -59.28  -58.60  -56.40  -55.19  -56.10  -57.32  -58.00  -58.39  -58.20  -57.90  -57.55  -57.51  -57.06  -56.97  -57.57
   30.00  -58.64  -58.88  -59.40  -59.19  -58.13  -57.51  -57.21  -57.00  -56.83  -57.10  -57.77  -58.49  -58.51  -58.13  -57.84  -57.68  -58.04  -58.25  -57.97  -57.48  -57.30  -57.06  -56.45  -56.13
   50.00  -57.98  -57.79  -57.80  -58.17  -58.77  -59.27  -59.61  -60.06  -60.06  -59.53  -58.86  -58.52  -58.63  -58.77  -58.99  -59.27  -59.42  -59.48  -59.50  -59.54  -59.21  -59.01  -59.17  -59.35
   70.00  -60.31  -60.39  -60.44  -60.04  -59.95  -60.19  -60.33  -60.56  -60.81  -61.02  -61.10  -60.85  -60.89  -60.95  -60.94  -60.86  -60.83  -60.88  -60.85  -60.76  -60.70  -60.69  -60.75  -61.02
  100.00  -59.85  -59.79  -59.90  -60.12  -60.07  -59.97  -60.02  -60.10  -60.31  -60.48  -60.50  -60.61  -60.83  -61.21  -61.44  -61.41  -61.35  -61.27  -61.48  -61.54  -61.57  -61.61  -60.91  -60.74
  125.00  -59.06  -59.24  -58.96  -59.14  -59.71  -60.01  -60.07  -60.15  -60.17  -60.26  -60.29  -60.46  -60.41  -60.51  -60.48  -60.50  -60.49  -60.43  -60.44  -60.58  -60.81  -60.96  -61.03  -61.26
  150.00  -57.07  -57.89  -58.23  -58.28  -58.58  -59.03  -59.37  -59.27  -59.28  -59.59  -59.96  -60.25  -60.14  -60.12  -60.10  -60.35  -60.29  -60.18  -60.02  -59.85  -59.99  -60.23  -60.41  -60.74
  175.00  -56.87  -57.65  -58.24  -58.64  -59.04  -59.51  -60.29  -61.07  -61.34  -61.16  -61.16  -61.67  -61.84  -61.33  -60.95  -60.96  -61.32  -61.34  -61.27  -61.48  -61.30  -60.61  -60.59  -61.65
  200.00  -57.45  -57.83  -58.61  -59.50  -60.31  -60.65  -61.05  -61.89  -62.90  -63.40  -63.37  -62.67  -62.90  -63.92  -63.98  -63.31  -63.01  -62.55  -62.04  -61.52  -61.25  -62.49  -62.65  -62.71
