#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -6.45   -8.33   -9.18   -8.98   -9.70  -10.81   -9.81   -8.58   -6.74   -5.66   -4.91   -4.22   -4.08   -5.97   -7.15   -6.14   -5.16   -4.97   -5.54   -5.19   -4.98   -5.16   -5.84   -6.20
    2.00   -4.96   -6.48   -7.52   -9.12  -10.99   -8.89   -7.92   -7.66   -8.16   -8.17   -7.85   -8.04   -7.32   -6.44   -3.20   -2.47   -4.21   -4.15   -2.73   -3.56   -5.33   -6.24   -5.01   -6.07
    3.00   -9.03  -10.25  -12.43  -13.67  -16.27  -18.22  -18.04  -17.81  -16.80  -15.11  -15.31  -14.87  -13.98  -13.92  -13.77  -11.85  -10.51  -11.12  -12.10  -12.23  -12.31  -12.78  -12.72  -13.21
   10.00  -39.79  -40.88  -41.55  -41.35  -39.76  -38.36  -37.52  -37.00  -37.46  -38.12  -38.78  -38.48  -38.15  -38.39  -38.47  -39.34  -39.91  -39.84  -39.59  -39.13  -39.73  -39.40  -39.27  -39.58
   20.00  -47.87  -48.52  -48.59  -48.09  -47.78  -47.73  -48.10  -49.28  -50.12  -49.37  -47.33  -46.74  -46.58  -46.62  -47.07  -47.17  -47.31  -47.57  -47.47  -48.13  -48.31  -48.81  -49.33  -49.38
   30.00  -50.24  -50.75  -51.51  -52.38  -52.86  -52.71  -52.47  -51.84  -51.61  -51.86  -52.61  -52.56  -52.32  -52.29  -52.35  -51.64  -51.62  -51.53  -51.85  -52.22  -52.35  -52.01  -51.41  -51.17
   50.00  -57.36  -57.59  -57.39  -56.55  -56.39  -56.58  -56.63  -56.67  -56.50  -56.43  -56.06  -56.03  -56.23  -56.79  -57.14  -57.74  -57.33  -57.17  -57.12  -56.77  -56.55  -56.69  -56.82  -56.67
   70.00  -60.59  -60.54  -60.35  -60.29  -59.85  -59.71  -59.75  -59.85  -60.08  -60.21  -59.98  -59.56  -59.30  -59.35  -59.47  -60.11  -60.58  -60.76  -60.41  -60.37  -60.54  -60.43  -60.52  -60.72
  100.00  -57.12  -57.19  -57.24  -57.60  -57.76  -57.47  -57.23  -57.21  -57.12  -57.03  -57.21  -57.31  -57.45  -57.57  -57.48  -57.43  -57.64  -57.99  -58.24  -58.34  -58.72  -59.00  -59.32  -59.40
  125.00  -56.01  -55.68  -55.44  -55.45  -55.54  -55.28  -54.83  -54.64  -54.43  -54.13  -54.30  -54.45  -54.74  -54.95  -55.10  -55.28  -55.51  -55.62  -55.73  -55.96  -56.26  -56.72  -57.09  -57.59
  150.00  -52.97  -52.17  -51.44  -50.93  -50.86  -50.75  -50.51  -50.33  -50.16  -50.03  -50.38  -50.28  -50.22  -50.22  -50.42  -50.71  -51.12  -51.40  -51.64  -51.93  -52.04  -52.21  -52.32  -53.07
  175.00  -50.49  -49.94  -49.28  -48.41  -47.82  -47.27  -46.67  -46.24  -46.00  -45.91  -45.88  -45.98  -46.20  -46.34  -46.59  -46.89  -47.37  -47.68  -48.04  -48.85  -49.68  -51.18  -53.57  -55.65
  200.00  -49.24  -48.49  -47.37  -46.35  -45.86  -45.56  -44.99  -44.55  -44.36  -44.31  -44.40  -44.30  -44.29  -44.40  -44.66  -44.93  -45.49  -45.73  -46.63  -48.61  -50.85  -52.21  -53.40  -54.48
  225.00  -48.02  -47.50  -46.65  -45.77  -45.00  -44.50  -44.22  -44.08  -43.91  -43.64  -43.10  -43.22  -43.20  -43.40  -43.71  -44.12  -44.56  -45.35  -46.93  -48.47  -49.84  -50.67  -50.75  -50.48
  250.00  -46.30  -45.72  -45.38  -44.63  -44.19  -44.50  -44.58  -44.25  -44.01  -43.62  -43.19  -43.28  -43.19  -43.45  -43.75  -43.71  -44.02  -45.15  -45.32  -45.58  -46.27  -46.75  -46.23  -45.57
  300.00  -40.73  -41.74  -42.70  -43.31  -43.68  -43.92  -44.09  -44.11  -43.99  -43.81  -44.15  -43.61  -42.98  -42.58  -42.05  -41.74  -41.25  -41.17  -40.43  -38.76  -37.20  -36.61  -36.75  -36.83
  350.00  -33.46  -34.03  -34.73  -35.40  -35.83  -36.44  -36.99  -37.47  -37.86  -38.23  -38.29  -38.22  -37.87  -37.50  -36.91  -36.16  -36.09  -35.43  -34.11  -33.16  -31.66  -30.04  -29.01  -28.55
  400.00  -26.42  -27.11  -27.85  -28.55  -29.03  -29.40  -29.79  -30.27  -30.80  -31.34  -30.84  -30.96  -30.86  -30.69  -30.50  -30.16  -29.27  -28.59  -28.15  -27.32  -26.13  -25.21  -24.17  -23.14
  450.00  -20.19  -21.08  -21.90  -22.67  -22.86  -23.09  -23.54  -24.05  -24.47  -24.78  -24.29  -24.39  -24.30  -24.16  -24.06  -23.92  -22.89  -21.74  -21.98  -21.56  -20.69  -19.80  -18.99  -18.37
  500.00  -14.70  -15.59  -16.16  -16.81  -17.11  -17.35  -17.81  -18.07  -18.22  -18.32  -18.15  -18.20  -18.20  -18.07  -17.90  -17.75  -16.99  -16.08  -16.45  -16.22  -15.74  -15.19  -14.21  -13.71
  550.00  -10.54  -10.98  -11.36  -11.83  -12.10  -12.14  -12.31  -12.26  -12.24  -12.27  -12.42  -12.48  -12.48  -12.38  -12.19  -12.02  -11.48  -10.98  -11.23  -11.03  -10.73  -10.44   -9.83   -9.47
  600.00   -6.39   -6.73   -6.99   -7.43   -7.51   -7.43   -7.44   -7.44   -7.40   -7.32   -7.66   -7.73   -7.73   -7.67   -7.36   -7.03   -6.61   -6.58   -6.45   -6.21   -5.83   -5.62   -5.42   -5.31
  650.00   -2.29   -2.72   -3.25   -3.39   -3.50   -3.56   -3.52   -3.61   -3.66   -3.68   -3.87   -3.68   -3.49   -3.40   -3.16   -3.00   -3.04   -2.95   -2.55   -2.35   -1.94   -1.23   -1.21   -1.36
  700.00    0.95    1.19    0.96    0.83    0.50    0.42    0.50    0.40    0.24    0.26    0.38    0.44    0.70    0.62    0.30    0.46    1.06    1.29    1.56    1.42    1.51    2.13    2.22    2.00
  750.00    5.00    5.21    5.27    5.16    4.90    4.62    4.53    4.51    4.40    4.22    4.47    4.17    4.05    4.63    5.21    5.69    5.99    5.64    5.82    5.63    5.48    5.77    5.95    5.54
